year,region_code,region,region_full,sido,geo_level,women_20_39,senior_65_plus,extinction_index,extinction_grade,uploaded_at
2025,1100000000,서울,서울특별시,서울,sido,1399752,1900102,73.67,1,2026-08-13T23:12:29.517Z
2025,1111000000,종로구,서울특별시 종로구,서울,sigungu,20813,30664,67.87,1,2026-08-13T23:12:29.517Z
2025,1114000000,중구,서울특별시 중구,서울,sigungu,19389,27157,71.4,1,2026-08-13T23:12:29.517Z
2025,1117000000,용산구,서울특별시 용산구,서울,sigungu,33855,39913,84.82,1,2026-08-13T23:12:29.517Z
2025,1120000000,성동구,서울특별시 성동구,서울,sigungu,44466,53232,83.53,1,2026-08-13T23:12:29.517Z
2025,1121500000,광진구,서울특별시 광진구,서울,sigungu,58373,62317,93.67,1,2026-08-13T23:12:29.517Z
2025,1123000000,동대문구,서울특별시 동대문구,서울,sigungu,55819,72487,77.01,1,2026-08-13T23:12:29.517Z
2025,1126000000,중랑구,서울특별시 중랑구,서울,sigungu,52628,87928,59.85,2,2026-08-13T23:12:29.517Z
2025,1129000000,성북구,서울특별시 성북구,서울,sigungu,61951,87297,70.97,1,2026-08-13T23:12:29.517Z
2025,1130500000,강북구,서울특별시 강북구,서울,sigungu,34722,74210,46.79,2,2026-08-13T23:12:29.517Z
2025,1132000000,도봉구,서울특별시 도봉구,서울,sigungu,35135,78244,44.9,2,2026-08-13T23:12:29.517Z
2025,1135000000,노원구,서울특별시 노원구,서울,sigungu,60697,104661,57.99,2,2026-08-13T23:12:29.517Z
2025,1138000000,은평구,서울특별시 은평구,서울,sigungu,64146,102219,62.75,1,2026-08-13T23:12:29.517Z
2025,1141000000,서대문구,서울특별시 서대문구,서울,sigungu,47360,61941,76.46,1,2026-08-13T23:12:29.517Z
2025,1144000000,마포구,서울특별시 마포구,서울,sigungu,65449,61725,106.03,0,2026-08-13T23:12:29.517Z
2025,1147000000,양천구,서울특별시 양천구,서울,sigungu,49425,84351,58.59,2,2026-08-13T23:12:29.517Z
2025,1150000000,강서구,서울특별시 강서구,서울,sigungu,88075,112966,77.97,1,2026-08-13T23:12:29.517Z
2025,1153000000,구로구,서울특별시 구로구,서울,sigungu,54131,85949,62.98,1,2026-08-13T23:12:29.517Z
2025,1154500000,금천구,서울특별시 금천구,서울,sigungu,34474,49561,69.56,1,2026-08-13T23:12:29.517Z
2025,1156000000,영등포구,서울특별시 영등포구,서울,sigungu,66152,71314,92.76,1,2026-08-13T23:12:29.517Z
2025,1159000000,동작구,서울특별시 동작구,서울,sigungu,61497,75541,81.41,1,2026-08-13T23:12:29.517Z
2025,1162000000,관악구,서울특별시 관악구,서울,sigungu,94298,92078,102.41,0,2026-08-13T23:12:29.517Z
2025,1165000000,서초구,서울특별시 서초구,서울,sigungu,56239,72156,77.94,1,2026-08-13T23:12:29.517Z
2025,1168000000,강남구,서울특별시 강남구,서울,sigungu,76256,95349,79.98,1,2026-08-13T23:12:29.517Z
2025,1171000000,송파구,서울특별시 송파구,서울,sigungu,95791,118935,80.54,1,2026-08-13T23:12:29.517Z
2025,1174000000,강동구,서울특별시 강동구,서울,sigungu,68611,97907,70.08,1,2026-08-13T23:12:29.517Z
2025,2600000000,부산,부산광역시,부산,sido,353660,818835,43.19,2,2026-08-13T23:12:29.517Z
2025,2611000000,중구,부산광역시 중구,부산,sigungu,4352,12471,34.9,3,2026-08-13T23:12:29.517Z
2025,2614000000,서구,부산광역시 서구,부산,sigungu,10533,31668,33.26,3,2026-08-13T23:12:29.517Z
2025,2617000000,동구,부산광역시 동구,부산,sigungu,9301,26104,35.63,3,2026-08-13T23:12:29.517Z
2025,2620000000,영도구,부산광역시 영도구,부산,sigungu,8064,35615,22.64,3,2026-08-13T23:12:29.517Z
2025,2623000000,부산진구,부산광역시 부산진구,부산,sigungu,51537,87363,58.99,2,2026-08-13T23:12:29.517Z
2025,2626000000,동래구,부산광역시 동래구,부산,sigungu,28729,64095,44.82,2,2026-08-13T23:12:29.517Z
2025,2629000000,남구,부산광역시 남구,부산,sigungu,27492,63975,42.97,2,2026-08-13T23:12:29.517Z
2025,2632000000,북구,부산광역시 북구,부산,sigungu,26619,66932,39.77,3,2026-08-13T23:12:29.517Z
2025,2635000000,해운대구,부산광역시 해운대구,부산,sigungu,37676,87737,42.94,2,2026-08-13T23:12:29.517Z
2025,2638000000,사하구,부산광역시 사하구,부산,sigungu,27483,76444,35.95,3,2026-08-13T23:12:29.517Z
2025,2641000000,금정구,부산광역시 금정구,부산,sigungu,21446,58583,36.61,3,2026-08-13T23:12:29.517Z
2025,2644000000,강서구,부산광역시 강서구,부산,sigungu,16468,22908,71.89,1,2026-08-13T23:12:29.517Z
2025,2647000000,연제구,부산광역시 연제구,부산,sigungu,25085,51244,48.95,2,2026-08-13T23:12:29.517Z
2025,2650000000,수영구,부산광역시 수영구,부산,sigungu,21692,45673,47.49,2,2026-08-13T23:12:29.517Z
2025,2653000000,사상구,부산광역시 사상구,부산,sigungu,20629,51544,40.02,2,2026-08-13T23:12:29.517Z
2025,2671000000,기장군,부산광역시 기장군,부산,sigungu,16554,36479,45.38,2,2026-08-13T23:12:29.517Z
2025,2700000000,대구,대구광역시,대구,sido,253665,519405,48.84,2,2026-08-13T23:12:29.517Z
2025,2711000000,중구,대구광역시 중구,대구,sigungu,16304,18570,87.8,1,2026-08-13T23:12:29.517Z
2025,2714000000,동구,대구광역시 동구,대구,sigungu,36744,84594,43.44,2,2026-08-13T23:12:29.517Z
2025,2717000000,서구,대구광역시 서구,대구,sigungu,15474,47318,32.7,3,2026-08-13T23:12:29.517Z
2025,2720000000,남구,대구광역시 남구,대구,sigungu,15949,38922,40.98,2,2026-08-13T23:12:29.517Z
2025,2723000000,북구,대구광역시 북구,대구,sigungu,45878,82817,55.4,2,2026-08-13T23:12:29.517Z
2025,2726000000,수성구,대구광역시 수성구,대구,sigungu,41134,83221,49.43,2,2026-08-13T23:12:29.517Z
2025,2729000000,달서구,대구광역시 달서구,대구,sigungu,56181,107067,52.47,2,2026-08-13T23:12:29.517Z
2025,2771000000,달성군,대구광역시 달성군,대구,sigungu,25178,45904,54.85,2,2026-08-13T23:12:29.517Z
2025,2772000000,군위군,대구광역시 군위군,대구,sigungu,823,10992,7.49,5,2026-08-13T23:12:29.517Z
2025,2800000000,인천,인천광역시,인천,sido,369807,575012,64.31,1,2026-08-13T23:12:29.517Z
2025,2811000000,중구,인천광역시 중구,인천,sigungu,24158,28899,83.59,1,2026-08-13T23:12:29.517Z
2025,2814000000,동구,인천광역시 동구,인천,sigungu,5320,16293,32.65,3,2026-08-13T23:12:29.517Z
2025,2817700000,미추홀구,인천광역시 미추홀구,인천,sigungu,50481,89661,56.3,2,2026-08-13T23:12:29.517Z
2025,2818500000,연수구,인천광역시 연수구,인천,sigungu,50619,57266,88.39,1,2026-08-13T23:12:29.517Z
2025,2820000000,남동구,인천광역시 남동구,인천,sigungu,54644,98130,55.69,2,2026-08-13T23:12:29.517Z
2025,2823700000,부평구,인천광역시 부평구,인천,sigungu,62586,99616,62.83,1,2026-08-13T23:12:29.517Z
2025,2824500000,계양구,인천광역시 계양구,인천,sigungu,32418,55951,57.94,2,2026-08-13T23:12:29.517Z
2025,2826000000,서구,인천광역시 서구,인천,sigungu,84379,93707,90.05,1,2026-08-13T23:12:29.517Z
2025,2871000000,강화군,인천광역시 강화군,인천,sigungu,4061,28402,14.3,4,2026-08-13T23:12:29.517Z
2025,2872000000,옹진군,인천광역시 옹진군,인천,sigungu,1141,7087,16.1,4,2026-08-13T23:12:29.517Z
2025,2900000000,광주,광주광역시,광주,sido,164761,261259,63.06,1,2026-08-13T23:12:29.517Z
2025,2911000000,동구,광주광역시 동구,광주,sigungu,13604,25878,52.57,2,2026-08-13T23:12:29.517Z
2025,2914000000,서구,광주광역시 서구,광주,sigungu,33439,53606,62.38,1,2026-08-13T23:12:29.517Z
2025,2915500000,남구,광주광역시 남구,광주,sigungu,21942,46872,46.81,2,2026-08-13T23:12:29.517Z
2025,2917000000,북구,광주광역시 북구,광주,sigungu,48866,84137,58.08,2,2026-08-13T23:12:29.517Z
2025,2920000000,광산구,광주광역시 광산구,광주,sigungu,46910,50766,92.4,1,2026-08-13T23:12:29.517Z
2025,3000000000,대전,대전광역시,대전,sido,180995,275406,65.72,1,2026-08-13T23:12:29.517Z
2025,3011000000,동구,대전광역시 동구,대전,sigungu,24735,52714,46.92,2,2026-08-13T23:12:29.517Z
2025,3014000000,중구,대전광역시 중구,대전,sigungu,25217,55091,45.77,2,2026-08-13T23:12:29.517Z
2025,3017000000,서구,대전광역시 서구,대전,sigungu,62950,80949,77.77,1,2026-08-13T23:12:29.517Z
2025,3020000000,유성구,대전광역시 유성구,대전,sigungu,51082,49193,103.84,0,2026-08-13T23:12:29.517Z
2025,3023000000,대덕구,대전광역시 대덕구,대전,sigungu,17011,37459,45.41,2,2026-08-13T23:12:29.517Z
2025,3100000000,울산,울산광역시,울산,sido,107747,202900,53.1,2,2026-08-13T23:12:29.517Z
2025,3111000000,중구,울산광역시 중구,울산,sigungu,19448,44478,43.72,2,2026-08-13T23:12:29.517Z
2025,3114000000,남구,울산광역시 남구,울산,sigungu,33316,54612,61,1,2026-08-13T23:12:29.517Z
2025,3117000000,동구,울산광역시 동구,울산,sigungu,13486,29586,45.58,2,2026-08-13T23:12:29.517Z
2025,3120000000,북구,울산광역시 북구,울산,sigungu,21755,27983,77.74,1,2026-08-13T23:12:29.517Z
2025,3171000000,울주군,울산광역시 울주군,울산,sigungu,19742,46241,42.69,2,2026-08-13T23:12:29.517Z
2025,3600000000,세종,세종특별자치시,세종,sido,47037,48115,97.76,1,2026-08-13T23:12:29.517Z
2025,3611000000,세종,세종특별자치시,세종,sido,47037,48115,97.76,1,2026-08-13T23:12:29.517Z
2025,4100000000,경기,경기도,경기,sido,1658854,2434194,68.15,1,2026-08-13T23:12:29.517Z
2025,4111000000,수원시,경기도 수원시,경기,sigungu,165952,180792,91.79,1,2026-08-13T23:12:29.517Z
2025,4111100000,수원시 장안구,경기도 수원시 장안구,경기,sigungu,33804,48860,69.19,1,2026-08-13T23:12:29.517Z
2025,4111300000,수원시 권선구,경기도 수원시 권선구,경기,sigungu,48485,58769,82.5,1,2026-08-13T23:12:29.517Z
2025,4111500000,수원시 팔달구,경기도 수원시 팔달구,경기,sigungu,28584,35377,80.8,1,2026-08-13T23:12:29.517Z
2025,4111700000,수원시 영통구,경기도 수원시 영통구,경기,sigungu,55079,37786,145.77,0,2026-08-13T23:12:29.517Z
2025,4113000000,성남시,경기도 성남시,경기,sigungu,116824,170787,68.4,1,2026-08-13T23:12:29.517Z
2025,4113100000,성남시 수정구,경기도 성남시 수정구,경기,sigungu,29800,49024,60.79,1,2026-08-13T23:12:29.517Z
2025,4113300000,성남시 중원구,경기도 성남시 중원구,경기,sigungu,25944,43962,59.01,2,2026-08-13T23:12:29.517Z
2025,4113500000,성남시 분당구,경기도 성남시 분당구,경기,sigungu,61080,77801,78.51,1,2026-08-13T23:12:29.517Z
2025,4115000000,의정부시,경기도 의정부시,경기,sigungu,56217,92992,60.45,1,2026-08-13T23:12:29.517Z
2025,4117000000,안양시,경기도 안양시,경기,sigungu,73078,105050,69.56,1,2026-08-13T23:12:29.517Z
2025,4117100000,안양시 만안구,경기도 안양시 만안구,경기,sigungu,29511,51264,57.57,2,2026-08-13T23:12:29.517Z
2025,4117300000,안양시 동안구,경기도 안양시 동안구,경기,sigungu,43567,53786,81,1,2026-08-13T23:12:29.517Z
2025,4119000000,부천시,경기도 부천시,경기,sigungu,92130,155075,59.41,2,2026-08-13T23:12:29.517Z
2025,4119200000,부천시 원미구,경기도 부천시 원미구,경기,sigungu,49824,74169,67.18,1,2026-08-13T23:12:29.517Z
2025,4119400000,부천시 소사구,경기도 부천시 소사구,경기,sigungu,25875,47965,53.95,2,2026-08-13T23:12:29.517Z
2025,4119600000,부천시 오정구,경기도 부천시 오정구,경기,sigungu,16431,32941,49.88,2,2026-08-13T23:12:29.517Z
2025,4121000000,광명시,경기도 광명시,경기,sigungu,36489,54496,66.96,1,2026-08-13T23:12:29.517Z
2025,4122000000,평택시,경기도 평택시,경기,sigungu,75324,89235,84.41,1,2026-08-13T23:12:29.517Z
