year,school_code_std,school_name,school_division,school_kind,region,estb,school_funds_carryover,school_funds_endowment,industry_carryover,industry_endowment,total_funds,tuition_revenue,fund_secure_rate,uploaded_at
2020,0000548,강원관광대학교,전문대학,전문대학,강원,사립,2541436,,102048,,2643484,4883366,54.1,2026-08-01T02:42:38.332Z
2020,0000412,거제대학교,전문대학,전문대학,경남,사립,215512,1820549,380277,,2416338,7051627,34.3,2026-08-01T02:42:38.332Z
2020,0000560,경기과학기술대학교,전문대학,전문대학,경기,사립,2669958,,906181,,3576139,28527406,12.5,2026-08-01T02:42:38.332Z
2020,0002640,경남정보대학교,전문대학,전문대학,부산,사립,2410342,18620056,583411,,21613809,39068377,55.3,2026-08-01T02:42:38.332Z
2020,0000416,경민대학교,전문대학,전문대학,경기,사립,-821873,32488,741467,,-47917,28095777,-0.2,2026-08-01T02:42:38.332Z
2020,0002641,경복대학교,전문대학,전문대학,경기,사립,7534179,15591836,1293244,340440,24759700,39814871,62.2,2026-08-01T02:42:38.332Z
2020,0000456,경북과학대학교,전문대학,전문대학,경북,사립,1057366,,138912,,1196278,9224032,13,2026-08-01T02:42:38.332Z
2020,0000438,경북보건대학교,전문대학,전문대학,경북,사립,153200,1462860,294777,,1910837,6964537,27.4,2026-08-01T02:42:38.332Z
2020,0002642,경북전문대학교,전문대학,전문대학,경북,사립,449357,20798384,292283,,21540024,16239752,132.6,2026-08-01T02:42:38.332Z
2020,0000422,경인여자대학교,전문대학,전문대학,인천,사립,1654970,62317483,1000001,,64972454,27915559,232.7,2026-08-01T02:42:38.332Z
2020,0000425,계명문화대학교,전문대학,전문대학,대구,사립,1654420,43907608,349940,,45911968,28830680,159.2,2026-08-01T02:42:38.332Z
2020,0000426,계원예술대학교,전문대학,전문대학,경기,사립,1813200,4899533,385211,,7097944,21632315,32.8,2026-08-01T02:42:38.332Z
2020,0000435,나주대학교,전문대학,전문대학,전남,사립,-1388401,2,45844,,-1342555,7174213,-18.7,2026-08-01T02:42:38.332Z
2020,0000429,광주보건대학교,전문대학,전문대학,광주,사립,165469,4054547,236092,,4456108,18728790,23.8,2026-08-01T02:42:38.332Z
2020,0000430,구미대학교,전문대학,전문대학,경북,사립,6997860,61815104,3887550,1015948,73716462,29979190,245.9,2026-08-01T02:42:38.332Z
2020,0000549,국제대학교,전문대학,전문대학,경기,사립,3262269,3823380,199065,,7284715,23349828,31.2,2026-08-01T02:42:38.332Z
2020,0002971,군산간호대학교,전문대학,전문대학,전북,사립,188245,1559814,74335,,1822394,7269617,25.1,2026-08-01T02:42:38.332Z
2020,0000432,군장대학교,전문대학,전문대학,전북,사립,814667,,140175,,954842,10526218,9.1,2026-08-01T02:42:38.332Z
2020,0002972,기독간호대학교,전문대학,전문대학,광주,사립,46989,1976456,298922,,2322367,3190981,72.8,2026-08-01T02:42:38.332Z
2020,0000440,김포대학교,전문대학,전문대학,경기,사립,23719881,19444211,470714,,43634806,19329800,225.7,2026-08-01T02:42:38.332Z
2020,0000569,김해대학교,전문대학,전문대학,경남,사립,84930,,65371,,150301,8381542,1.8,2026-08-01T02:42:38.332Z
2020,0000441,농협대학교,전문대학,전문대학,경기,사립,15758,7722736,893970,,8632464,2223630,388.2,2026-08-01T02:42:38.332Z
2020,0000442,대경대학교,전문대학,전문대학,경북,사립,57814,,515452,,573267,22467826,2.6,2026-08-01T02:42:38.332Z
2020,0000443,대구공업대학교,전문대학,전문대학,대구,사립,1254276,10412807,227934,,11895017,9207963,129.2,2026-08-01T02:42:38.332Z
2020,0000446,대구과학대학교,전문대학,전문대학,대구,사립,1568540,5378383,376971,,7323893,23397112,31.3,2026-08-01T02:42:38.332Z
2020,0000444,대구보건대학교,전문대학,전문대학,대구,사립,6433663,1078613,1064118,,8576394,42673861,20.1,2026-08-01T02:42:38.332Z
2020,0000546,대덕대학교,전문대학,전문대학,대전,사립,9287608,33321987,505394,,43114990,19889827,216.8,2026-08-01T02:42:38.332Z
2020,0000447,대동대학교,전문대학,전문대학,부산,사립,135523,5576691,4386,,5716601,8868995,64.5,2026-08-01T02:42:38.332Z
2020,0000448,대림대학교,전문대학,전문대학,경기,사립,8368034,44265499,1956766,,54590298,46935109,116.3,2026-08-01T02:42:38.332Z
2020,0000449,대원대학교,전문대학,전문대학,충북,사립,43334,13855885,951648,,14850866,13302338,111.6,2026-08-01T02:42:38.332Z
2020,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,933877,6023818,313503,,7271198,25429912,28.6,2026-08-01T02:42:38.332Z
2020,0000451,대전보건대학교,전문대학,전문대학,대전,사립,2464963,53153048,1449251,,57067261,31671192,180.2,2026-08-01T02:42:38.332Z
2020,0000460,동강대학교,전문대학,전문대학,광주,사립,428126,1662868,110650,,2201644,15506971,14.2,2026-08-01T02:42:38.332Z
2020,0000457,동남보건대학교,전문대학,전문대학,경기,사립,10688113,8124050,246680,,19058843,30398537,62.7,2026-08-01T02:42:38.332Z
2020,0000450,동서울대학교,전문대학,전문대학,경기,사립,3151372,9067152,1083097,,13301621,39730555,33.5,2026-08-01T02:42:38.332Z
2020,0000461,동아방송예술대학교,전문대학,전문대학,경기,사립,943647,1028430,136238,,2108315,22497398,9.4,2026-08-01T02:42:38.332Z
2020,0000462,동아보건대학교,전문대학,전문대학,전남,사립,522092,3525623,44513,,4092228,7224309,56.6,2026-08-01T02:42:38.332Z
2020,0000463,동양미래대학교,전문대학,전문대학,서울,사립,878651,70564866,2194333,,73637850,37454844,196.6,2026-08-01T02:42:38.332Z
2020,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,1171781,32600000,579434,,34351216,12770485,269,2026-08-01T02:42:38.332Z
2020,0000465,동원대학교,전문대학,전문대학,경기,사립,675172,5384340,162791,,6222303,21072864,29.5,2026-08-01T02:42:38.332Z
2020,0000466,동의과학대학교,전문대학,전문대학,부산,사립,841347,4940912,1982731,,7764990,30980065,25.1,2026-08-01T02:42:38.332Z
2020,0000467,부산보건대학교,전문대학,전문대학,부산,사립,14045472,2886688,687147,,17619308,17408802,101.2,2026-08-01T02:42:38.332Z
2020,0000469,두원공과대학교,전문대학,전문대학,경기,사립,33125455,47893639,8504,,81027598,25521818,317.5,2026-08-01T02:42:38.332Z
2020,0000470,마산대학교,전문대학,전문대학,경남,사립,1746036,113320225,609954,,115676215,32281150,358.3,2026-08-01T02:42:38.332Z
2020,0000473,명지전문대학,전문대학,전문대학,서울,사립,1414034,41142635,350968,,42907637,43138630,99.5,2026-08-01T02:42:38.332Z
2020,0000474,목포과학대학교,전문대학,전문대학,전남,사립,2925548,3650812,286997,,6863357,11976817,57.3,2026-08-01T02:42:38.332Z
2020,0000475,문경대학교,전문대학,전문대학,경북,사립,564847,1242731,201139,,2008717,5051280,39.8,2026-08-01T02:42:38.332Z
2020,0000476,배화여자대학교,전문대학,전문대학,서울,사립,330450,26119507,230944,,26680901,16160687,165.1,2026-08-01T02:42:38.332Z
2020,0000543,백석문화대학교,전문대학,전문대학,충남,사립,551546,37455193,1556444,,39563183,35850978,110.4,2026-08-01T02:42:38.332Z
2020,0000477,백제예술대학교,전문대학,전문대학,전북,사립,45453,3425288,1871,,3472612,8477809,41,2026-08-01T02:42:38.332Z
2020,0000479,부산경상대학교,전문대학,전문대학,부산,사립,929991,11611847,736857,,13278696,12778181,103.9,2026-08-01T02:42:38.332Z
2020,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,524139,2527558,855336,,3907033,20609506,19,2026-08-01T02:42:38.332Z
2020,0000480,부산여자대학교,전문대학,전문대학,부산,사립,4085996,35347831,343145,,39776972,15641980,254.3,2026-08-01T02:42:38.332Z
2020,0000561,부산예술대학교,전문대학,전문대학,부산,사립,314899,202550,3187,,520636,3942769,13.2,2026-08-01T02:42:38.332Z
2020,0000482,부천대학교,전문대학,전문대학,경기,사립,4005416,25123847,2216215,,31345477,48406532,64.8,2026-08-01T02:42:38.332Z
2020,0000483,삼육보건대학교,전문대학,전문대학,서울,사립,548039,5635541,223019,,6406599,7625867,84,2026-08-01T02:42:38.332Z
2020,0002645,서라벌대학교,전문대학,전문대학,경북,사립,1205525,1525646,186749,,2917920,3671001,79.5,2026-08-01T02:42:38.332Z
2020,0002646,서영대학교,전문대학,전문대학,광주,사립,-207261,,492783,,285523,29037532,1,2026-08-01T02:42:38.332Z
2020,0002973,서울여자간호대학교,전문대학,전문대학,서울,사립,1242923,2895661,256880,,4395464,6050617,72.6,2026-08-01T02:42:38.332Z
2020,0000489,서울예술대학교,전문대학,전문대학,경기,사립,12269376,46825498,150497,,59245371,25481842,232.5,2026-08-01T02:42:38.332Z
2020,0000490,서일대학교,전문대학,전문대학,서울,사립,10278210,32189162,659243,,43126615,35510943,121.4,2026-08-01T02:42:38.332Z
2020,0000566,서정대학교,전문대학,전문대학,경기,사립,4969057,10681728,135356,,15786141,34146550,46.2,2026-08-01T02:42:38.332Z
2020,0000550,선린대학교,전문대학,전문대학,경북,사립,8038504,9782264,41876,,17862644,13089289,136.5,2026-08-01T02:42:38.332Z
2020,0002647,성운대학교,전문대학,전문대학,경북,사립,1368666,423958,160008,,1952632,7656680,25.5,2026-08-01T02:42:38.332Z
2020,0000515,세경대학교,전문대학,전문대학,강원,사립,3612236,8567640,170726,,12350602,4907246,251.7,2026-08-01T02:42:38.332Z
2020,0000567,송곡대학교,전문대학,전문대학,강원,사립,365255,6254,2298,,373807,3318441,11.3,2026-08-01T02:42:38.332Z
2020,0000564,송호대학교,전문대학,전문대학,강원,사립,1471414,827823,209653,,2508890,5288205,47.4,2026-08-01T02:42:38.332Z
2020,0002649,수성대학교,전문대학,전문대학,대구,사립,3174246,10250360,474783,,13899389,19423832,71.6,2026-08-01T02:42:38.332Z
2020,0000497,수원과학대학교,전문대학,전문대학,경기,사립,19846628,95849182,567951,,116263761,30060951,386.8,2026-08-01T02:42:38.332Z
2020,0000496,수원여자대학교,전문대학,전문대학,경기,사립,13119256,32585001,567757,,46272014,28205285,164.1,2026-08-01T02:42:38.332Z
2020,0000498,순천제일대학교,전문대학,전문대학,전남,사립,12823028,14924402,192216,,27939646,13349838,209.3,2026-08-01T02:42:38.332Z
2020,0000500,숭의여자대학교,전문대학,전문대학,서울,사립,8635770,52580519,9809,,61226098,19100508,320.5,2026-08-01T02:42:38.332Z
2020,0000501,신구대학교,전문대학,전문대학,경기,사립,4000874,65914308,2322145,,72237327,43548144,165.9,2026-08-01T02:42:38.332Z
2020,0000502,신성대학교,전문대학,전문대학,충남,사립,871018,21240602,1301393,,23413013,23737451,98.6,2026-08-01T02:42:38.332Z
2020,0000506,신안산대학교,전문대학,전문대학,경기,사립,1128333,3451285,507916,,5087534,23781735,21.4,2026-08-01T02:42:38.332Z
2020,0000454,아주자동차대학교,전문대학,전문대학,충남,사립,445612,5491297,389586,,6326495,5554066,113.9,2026-08-01T02:42:38.332Z
2020,0002650,안동과학대학교,전문대학,전문대학,경북,사립,1925849,12976193,294181,,15196223,14996501,101.3,2026-08-01T02:42:38.332Z
2020,0000507,안산대학교,전문대학,전문대학,경기,사립,862198,65900779,505699,,67268676,26951922,249.6,2026-08-01T02:42:38.332Z
2020,0000510,여주대학교,전문대학,전문대학,경기,사립,1070884,5097343,386917,,6555143,33312414,19.7,2026-08-01T02:42:38.332Z
2020,0002651,연성대학교,전문대학,전문대학,경기,사립,5006741,97822740,1296927,,104126408,37278857,279.3,2026-08-01T02:42:38.332Z
2020,0002652,연암공과대학교,전문대학,전문대학,경남,사립,5072487,1801606,263497,,7137590,6320750,112.9,2026-08-01T02:42:38.332Z
2020,0000512,연암대학교,전문대학,전문대학,충남,사립,1412360,331240,272416,,2016016,6509065,31,2026-08-01T02:42:38.332Z
2020,0000418,영남외국어대학,전문대학,전문대학,경북,사립,2526664,5084481,,,7611145,2789459,272.9,2026-08-01T02:42:38.332Z
2020,0000513,영남이공대학교,전문대학,전문대학,대구,사립,11055673,39481707,758387,,51295767,35560293,144.3,2026-08-01T02:42:38.332Z
2020,0000517,영진전문대학교,전문대학,전문대학,대구,사립,3075249,99368134,4243025,9266,106695673,46209247,230.9,2026-08-01T02:42:38.332Z
2020,0002653,오산대학교,전문대학,전문대학,경기,사립,1331299,64859092,1945254,,68135645,31273533,217.9,2026-08-01T02:42:38.332Z
2020,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,1342557,17994290,1230369,,20567217,25018055,82.2,2026-08-01T02:42:38.332Z
2020,0000452,우송정보대학,전문대학,전문대학,대전,사립,649758,30831427,249772,,31730956,25331032,125.3,2026-08-01T02:42:38.332Z
2020,0000521,울산과학대학교,전문대학,전문대학,울산,사립,5569413,16941642,4237215,10000,26758271,34121006,78.4,2026-08-01T02:42:38.332Z
2020,0000568,웅지세무대학교,전문대학,전문대학,경기,사립,1215657,,-4251,,1211406,6882544,17.6,2026-08-01T02:42:38.332Z
2020,0000523,원광보건대학교,전문대학,전문대학,전북,사립,4171111,18674067,703658,,23548836,27789924,84.7,2026-08-01T02:42:38.332Z
2020,0000524,유한대학교,전문대학,전문대학,경기,사립,523727,31003990,825230,,32352947,27891502,116,2026-08-01T02:42:38.332Z
2020,0000525,인덕대학교,전문대학,전문대학,서울,사립,4097697,4965035,490479,210000,9763211,38861330,25.1,2026-08-01T02:42:38.332Z
2020,0000455,재능대학교,전문대학,전문대학,인천,사립,3455075,10324583,909863,,14689520,21148061,69.5,2026-08-01T02:42:38.332Z
2020,0002654,인하공업전문대학,전문대학,전문대학,인천,사립,630613,60447878,959872,,62038362,43765824,141.8,2026-08-01T02:42:38.332Z
2020,0000527,장안대학교,전문대학,전문대학,경기,사립,1458477,20940540,122162,,22521179,32777439,68.7,2026-08-01T02:42:38.332Z
2020,0000529,전남과학대학교,전문대학,전문대학,전남,사립,2128367,19154771,1430172,,22713310,19230417,118.1,2026-08-01T02:42:38.332Z
2020,0000531,전북과학대학교,전문대학,전문대학,전북,사립,19446817,7746922,139890,,27333629,8985306,304.2,2026-08-01T02:42:38.332Z
2020,0000437,전주기전대학,전문대학,전문대학,전북,사립,1827154,5881025,426817,,8134996,9719965,83.7,2026-08-01T02:42:38.332Z
2020,0000530,전주비전대학교,전문대학,전문대학,전북,사립,12658322,3132061,1420751,,17211133,21028920,81.8,2026-08-01T02:42:38.332Z
2020,0000532,제주관광대학교,전문대학,전문대학,제주,사립,1452140,1008035,299531,,2759706,9672087,28.5,2026-08-01T02:42:38.332Z
2020,0002655,제주한라대학교,전문대학,전문대학,제주,사립,1024109,2253894,376998,,3655001,27881217,13.1,2026-08-01T02:42:38.332Z
2020,0002974,조선간호대학교,전문대학,전문대학,광주,사립,126327,7154111,33322,,7313760,3888337,188.1,2026-08-01T02:42:38.332Z
2020,0000534,조선이공대학교,전문대학,전문대학,광주,사립,1148558,33194675,506242,,34849476,18007454,193.5,2026-08-01T02:42:38.332Z
2020,0000539,진주보건대학교,전문대학,전문대학,경남,사립,1492855,100463796,64078,,102020730,16644609,612.9,2026-08-01T02:42:38.332Z
2020,0000542,창원문성대학교,전문대학,전문대학,경남,사립,128148,52886678,2279196,,55294022,14222184,388.8,2026-08-01T02:42:38.332Z
2020,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,3585073,40612390,836258,,45033721,25906045,173.8,2026-08-01T02:42:38.332Z
2020,0002656,청암대학교,전문대학,전문대학,전남,사립,1213246,2803857,535606,,4552709,14005609,32.5,2026-08-01T02:42:38.332Z
2020,0000545,춘해보건대학교,전문대학,전문대학,울산,사립,276754,12820655,386291,,13483700,16553929,81.5,2026-08-01T02:42:38.332Z
2020,0000536,충북보건과학대학교,전문대학,전문대학,충북,사립,725285,600000,641976,,1967261,16315587,12.1,2026-08-01T02:42:38.332Z
2020,0000547,충청대학교,전문대학,전문대학,충북,사립,1010180,19524025,944762,,21478967,22503926,95.4,2026-08-01T02:42:38.332Z
2020,0002658,포항대학교,전문대학,전문대학,경북,사립,192373,71010,501525,,764908,10738955,7.1,2026-08-01T02:42:38.332Z
2020,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,-311884,28512,-44669,,-328041,3206915,-10.2,2026-08-01T02:42:38.332Z
2020,0000565,한국관광대학교,전문대학,전문대학,경기,사립,3623794,63604857,47556,,67276206,11663896,576.8,2026-08-01T02:42:38.332Z
2020,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,1285749,3076718,211367,,4573835,4325777,105.7,2026-08-01T02:42:38.332Z
2020,0000522,한국영상대학교,전문대학,전문대학,세종,사립,1628552,14471770,1230760,,17331083,19451709,89.1,2026-08-01T02:42:38.332Z
2020,0000553,한림성심대학교,전문대학,전문대학,강원,사립,2980687,8608175,629727,,12218589,16792765,72.8,2026-08-01T02:42:38.332Z
2020,0000554,한양여자대학교,전문대학,전문대학,서울,사립,6826336,67892554,2682584,,77401475,39607817,195.4,2026-08-01T02:42:38.332Z
2020,0000555,한영대학교,전문대학,전문대학,전남,사립,497146,1591646,1539376,,3628168,7339895,49.4,2026-08-01T02:42:38.332Z
2020,0000556,혜전대학교,전문대학,전문대학,충남,사립,862739,39874150,191504,,40928393,15211434,269.1,2026-08-01T02:42:38.332Z
2020,0000415,호산대학교,전문대학,전문대학,경북,사립,473683,2275783,90014,,2839480,10702880,26.5,2026-08-01T02:42:38.332Z
2020,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,19213382,2757092,53988,,22024462,9074886,242.7,2026-08-01T02:42:38.332Z
2020,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,2173240,33745840,,,35919080,29205867,123,2026-08-01T02:42:38.332Z
2020,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,30142640,5086874,101290,,35330805,19519433,181,2026-08-01T02:42:38.332Z
