year,school_code_std,school_name,school_division,school_kind,region,estb,ordinary_expense_transfer,legal_obligation_transfer,asset_transfer,total_transfer,tuition_revenue,transfer_ratio,uploaded_at
2020,0000441,농협대학교,전문대학,전문대학,경기,사립,4051515,298487,,4350002,2223630,195.6,2026-08-01T05:16:30.222Z
2020,0000442,대경대학교,전문대학,전문대학,경북,사립,,375100,,375100,22467826,1.7,2026-08-01T05:16:30.222Z
2020,0000443,대구공업대학교,전문대학,전문대학,대구,사립,,110000,,110000,9207963,1.2,2026-08-01T05:16:30.222Z
2020,0000446,대구과학대학교,전문대학,전문대학,대구,사립,,43000,,43000,23397112,0.2,2026-08-01T05:16:30.222Z
2020,0000444,대구보건대학교,전문대학,전문대학,대구,사립,189855,20000,,209855,42673861,0.5,2026-08-01T05:16:30.222Z
2020,0000546,대덕대학교,전문대학,전문대학,대전,사립,20000,65500,,85500,19889827,0.4,2026-08-01T05:16:30.222Z
2020,0000447,대동대학교,전문대학,전문대학,부산,사립,212161,25361,,237522,8868995,2.7,2026-08-01T05:16:30.222Z
2020,0000448,대림대학교,전문대학,전문대학,경기,사립,,1446000,,1446000,46935109,3.1,2026-08-01T05:16:30.222Z
2020,0000449,대원대학교,전문대학,전문대학,충북,사립,,150000,,150000,13302338,1.1,2026-08-01T05:16:30.222Z
2020,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,,50000,,50000,25429912,0.2,2026-08-01T05:16:30.222Z
2020,0000451,대전보건대학교,전문대학,전문대학,대전,사립,,,,,31671192,0,2026-08-01T05:16:30.222Z
2020,0000460,동강대학교,전문대학,전문대학,광주,사립,,52640,,52640,15506971,0.3,2026-08-01T05:16:30.222Z
2020,0000457,동남보건대학교,전문대학,전문대학,경기,사립,,80000,,80000,30398537,0.3,2026-08-01T05:16:30.222Z
2020,0000450,동서울대학교,전문대학,전문대학,경기,사립,3500,40000,,43500,39730555,0.1,2026-08-01T05:16:30.222Z
2020,0000461,동아방송예술대학교,전문대학,전문대학,경기,사립,,21000,,21000,22497398,0.1,2026-08-01T05:16:30.222Z
2020,0000462,동아보건대학교,전문대학,전문대학,전남,사립,,71950,,71950,7224309,1,2026-08-01T05:16:30.222Z
2020,0000463,동양미래대학교,전문대학,전문대학,서울,사립,20000,350000,,370000,37454844,1,2026-08-01T05:16:30.222Z
2020,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,,400000,,400000,12770485,3.1,2026-08-01T05:16:30.222Z
2020,0000465,동원대학교,전문대학,전문대학,경기,사립,1000,61422,,62422,21072864,0.3,2026-08-01T05:16:30.222Z
2020,0000466,동의과학대학교,전문대학,전문대학,부산,사립,,100000,,100000,30980065,0.3,2026-08-01T05:16:30.222Z
2020,0000467,부산보건대학교,전문대학,전문대학,부산,사립,,6000,,6000,17408802,0,2026-08-01T05:16:30.222Z
2020,0000469,두원공과대학교,전문대학,전문대학,경기,사립,681897,1599483,,2281380,25521818,8.9,2026-08-01T05:16:30.222Z
2020,0000470,마산대학교,전문대학,전문대학,경남,사립,,14851,,14851,32281150,0,2026-08-01T05:16:30.222Z
2020,0000473,명지전문대학,전문대학,전문대학,서울,사립,,116178,,116178,43138630,0.3,2026-08-01T05:16:30.222Z
2020,0000474,목포과학대학교,전문대학,전문대학,전남,사립,,59000,,59000,11976817,0.5,2026-08-01T05:16:30.222Z
2020,0000475,문경대학교,전문대학,전문대학,경북,사립,447,54136,,54583,5051280,1.1,2026-08-01T05:16:30.222Z
2020,0000476,배화여자대학교,전문대학,전문대학,서울,사립,40000,12000,,52000,16160687,0.3,2026-08-01T05:16:30.222Z
2020,0000543,백석문화대학교,전문대학,전문대학,충남,사립,,110000,,110000,35850978,0.3,2026-08-01T05:16:30.222Z
2020,0000477,백제예술대학교,전문대학,전문대학,전북,사립,,20000,,20000,8477809,0.2,2026-08-01T05:16:30.222Z
2020,0000479,부산경상대학교,전문대학,전문대학,부산,사립,,140000,,140000,12778181,1.1,2026-08-01T05:16:30.222Z
2020,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,,31574,,31574,20609506,0.2,2026-08-01T05:16:30.222Z
2020,0000480,부산여자대학교,전문대학,전문대학,부산,사립,20000,48327,,68327,15641980,0.4,2026-08-01T05:16:30.222Z
2020,0000561,부산예술대학교,전문대학,전문대학,부산,사립,2000,,,2000,3942769,0.1,2026-08-01T05:16:30.222Z
2020,0000482,부천대학교,전문대학,전문대학,경기,사립,15000,221000,,236000,48406532,0.5,2026-08-01T05:16:30.222Z
2020,0000483,삼육보건대학교,전문대학,전문대학,서울,사립,,535072,,535072,7625867,7,2026-08-01T05:16:30.222Z
2020,0002645,서라벌대학교,전문대학,전문대학,경북,사립,,3000,,3000,3671001,0.1,2026-08-01T05:16:30.222Z
2020,0002646,서영대학교,전문대학,전문대학,광주,사립,,14000,,14000,29037532,0,2026-08-01T05:16:30.222Z
2020,0002973,서울여자간호대학교,전문대학,전문대학,서울,사립,,272192,,272192,6050617,4.5,2026-08-01T05:16:30.222Z
2020,0000489,서울예술대학교,전문대학,전문대학,경기,사립,,460000,,460000,25481842,1.8,2026-08-01T05:16:30.222Z
2020,0000490,서일대학교,전문대학,전문대학,서울,사립,,100000,,100000,35510943,0.3,2026-08-01T05:16:30.222Z
2020,0000566,서정대학교,전문대학,전문대학,경기,사립,3600,439400,,443000,34146550,1.3,2026-08-01T05:16:30.222Z
2020,0000550,선린대학교,전문대학,전문대학,경북,사립,,1000,,1000,13089289,0,2026-08-01T05:16:30.222Z
2020,0002647,성운대학교,전문대학,전문대학,경북,사립,600,12949,,13549,7656680,0.2,2026-08-01T05:16:30.222Z
2020,0000515,세경대학교,전문대학,전문대학,강원,사립,10000,27000,,37000,4907246,0.8,2026-08-01T05:16:30.222Z
2020,0000567,송곡대학교,전문대학,전문대학,강원,사립,2360000,260000,,2620000,3318441,79,2026-08-01T05:16:30.222Z
2020,0000564,송호대학교,전문대학,전문대학,강원,사립,1200,220000,,221200,5288205,4.2,2026-08-01T05:16:30.222Z
2020,0002649,수성대학교,전문대학,전문대학,대구,사립,22000,2000,,24000,19423832,0.1,2026-08-01T05:16:30.222Z
2020,0000497,수원과학대학교,전문대학,전문대학,경기,사립,,20000,,20000,30060951,0.1,2026-08-01T05:16:30.222Z
2020,0000496,수원여자대학교,전문대학,전문대학,경기,사립,39116,1000,,40116,28205285,0.1,2026-08-01T05:16:30.222Z
2020,0000498,순천제일대학교,전문대학,전문대학,전남,사립,,30600,,30600,13349838,0.2,2026-08-01T05:16:30.222Z
2020,0000500,숭의여자대학교,전문대학,전문대학,서울,사립,,4664,,4664,19100508,0,2026-08-01T05:16:30.222Z
2020,0000501,신구대학교,전문대학,전문대학,경기,사립,,10000,,10000,43548144,0,2026-08-01T05:16:30.222Z
2020,0000502,신성대학교,전문대학,전문대학,충남,사립,,134000,,134000,23737451,0.6,2026-08-01T05:16:30.222Z
2020,0000506,신안산대학교,전문대학,전문대학,경기,사립,,3000,,3000,23781735,0,2026-08-01T05:16:30.222Z
2020,0000454,아주자동차대학교,전문대학,전문대학,충남,사립,178000,347000,,525000,5554066,9.5,2026-08-01T05:16:30.222Z
2020,0002650,안동과학대학교,전문대학,전문대학,경북,사립,,27569,,27569,14996501,0.2,2026-08-01T05:16:30.222Z
2020,0000507,안산대학교,전문대학,전문대학,경기,사립,,150000,,150000,26951922,0.6,2026-08-01T05:16:30.222Z
2020,0000510,여주대학교,전문대학,전문대학,경기,사립,,26746,,26746,33312414,0.1,2026-08-01T05:16:30.222Z
2020,0002651,연성대학교,전문대학,전문대학,경기,사립,,112000,,112000,37278857,0.3,2026-08-01T05:16:30.222Z
2020,0002652,연암공과대학교,전문대학,전문대학,경남,사립,3968133,813939,,4782072,6320750,75.7,2026-08-01T05:16:30.222Z
2020,0000512,연암대학교,전문대학,전문대학,충남,사립,4574408,753962,,5328371,6509065,81.9,2026-08-01T05:16:30.222Z
2020,0000418,영남외국어대학,전문대학,전문대학,경북,사립,,27883,,27883,2789459,1,2026-08-01T05:16:30.222Z
2020,0000513,영남이공대학교,전문대학,전문대학,대구,사립,,100000,,100000,35560293,0.3,2026-08-01T05:16:30.222Z
2020,0000517,영진전문대학교,전문대학,전문대학,대구,사립,,107600,,107600,46209247,0.2,2026-08-01T05:16:30.222Z
2020,0002653,오산대학교,전문대학,전문대학,경기,사립,,97000,,97000,31273533,0.3,2026-08-01T05:16:30.222Z
2020,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,40000,70000,,110000,25018055,0.4,2026-08-01T05:16:30.222Z
2020,0000452,우송정보대학,전문대학,전문대학,대전,사립,,889000,,889000,25331032,3.5,2026-08-01T05:16:30.222Z
2020,0000521,울산과학대학교,전문대학,전문대학,울산,사립,108855,1085000,,1193855,34121006,3.5,2026-08-01T05:16:30.222Z
2020,0000568,웅지세무대학교,전문대학,전문대학,경기,사립,,20000,,20000,6882544,0.3,2026-08-01T05:16:30.222Z
2020,0000523,원광보건대학교,전문대학,전문대학,전북,사립,,146000,,146000,27789924,0.5,2026-08-01T05:16:30.222Z
2020,0000524,유한대학교,전문대학,전문대학,경기,사립,46000,1319380,,1365380,27891502,4.9,2026-08-01T05:16:30.222Z
2020,0000525,인덕대학교,전문대학,전문대학,서울,사립,,52423,,52423,38861330,0.1,2026-08-01T05:16:30.222Z
2020,0000455,재능대학교,전문대학,전문대학,인천,사립,,20000,,20000,21148061,0.1,2026-08-01T05:16:30.222Z
2020,0002654,인하공업전문대학,전문대학,전문대학,인천,사립,,1436816,,1436816,43765824,3.3,2026-08-01T05:16:30.222Z
2020,0000527,장안대학교,전문대학,전문대학,경기,사립,9029,1000,,10029,32777439,0,2026-08-01T05:16:30.222Z
2020,0000529,전남과학대학교,전문대학,전문대학,전남,사립,,50000,,50000,19230417,0.3,2026-08-01T05:16:30.222Z
2020,0000531,전북과학대학교,전문대학,전문대학,전북,사립,6612,261000,,267612,8985306,3,2026-08-01T05:16:30.222Z
2020,0000437,전주기전대학,전문대학,전문대학,전북,사립,,7500,,7500,9719965,0.1,2026-08-01T05:16:30.222Z
2020,0000530,전주비전대학교,전문대학,전문대학,전북,사립,20000,170000,,190000,21028920,0.9,2026-08-01T05:16:30.222Z
2020,0000532,제주관광대학교,전문대학,전문대학,제주,사립,,20000,,20000,9672087,0.2,2026-08-01T05:16:30.222Z
2020,0002655,제주한라대학교,전문대학,전문대학,제주,사립,73620,4156,,77776,27881217,0.3,2026-08-01T05:16:30.222Z
2020,0002974,조선간호대학교,전문대학,전문대학,광주,사립,,20000,,20000,3888337,0.5,2026-08-01T05:16:30.222Z
2020,0000534,조선이공대학교,전문대학,전문대학,광주,사립,,119500,,119500,18007454,0.7,2026-08-01T05:16:30.222Z
2020,0000539,진주보건대학교,전문대학,전문대학,경남,사립,,14865,,14865,16644609,0.1,2026-08-01T05:16:30.222Z
2020,0000542,창원문성대학교,전문대학,전문대학,경남,사립,,123000,,123000,14222184,0.9,2026-08-01T05:16:30.222Z
2020,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,22000,130000,,152000,25906045,0.6,2026-08-01T05:16:30.222Z
2020,0002656,청암대학교,전문대학,전문대학,전남,사립,,15000,,15000,14005609,0.1,2026-08-01T05:16:30.222Z
2020,0000545,춘해보건대학교,전문대학,전문대학,울산,사립,,10188,,10188,16553929,0.1,2026-08-01T05:16:30.222Z
2020,0000536,충북보건과학대학교,전문대학,전문대학,충북,사립,,7950,,7950,16315587,0,2026-08-01T05:16:30.222Z
2020,0000547,충청대학교,전문대학,전문대학,충북,사립,,302000,,302000,22503926,1.3,2026-08-01T05:16:30.222Z
2020,0002658,포항대학교,전문대학,전문대학,경북,사립,,27500,,27500,10738955,0.3,2026-08-01T05:16:30.222Z
2020,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,1036,10000,,11036,3206915,0.3,2026-08-01T05:16:30.222Z
2020,0000565,한국관광대학교,전문대학,전문대학,경기,사립,,580000,,580000,11663896,5,2026-08-01T05:16:30.222Z
2020,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,,,,,4325777,0,2026-08-01T05:16:30.222Z
2020,0000522,한국영상대학교,전문대학,전문대학,세종,사립,,91000,,91000,19451709,0.5,2026-08-01T05:16:30.222Z
2020,0000553,한림성심대학교,전문대학,전문대학,강원,사립,98992,1117213,,1216204,16792765,7.2,2026-08-01T05:16:30.222Z
2020,0000554,한양여자대학교,전문대학,전문대학,서울,사립,,919550,,919550,39607817,2.3,2026-08-01T05:16:30.222Z
2020,0000555,한영대학교,전문대학,전문대학,전남,사립,,115000,,115000,7339895,1.6,2026-08-01T05:16:30.222Z
2020,0000556,혜전대학교,전문대학,전문대학,충남,사립,7000,33900,,40900,15211434,0.3,2026-08-01T05:16:30.222Z
2020,0000415,호산대학교,전문대학,전문대학,경북,사립,,53000,,53000,10702880,0.5,2026-08-01T05:16:30.222Z
2020,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,,303239,,303239,9074886,3.3,2026-08-01T05:16:30.222Z
2020,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,,601978,,601978,29205867,2.1,2026-08-01T05:16:30.222Z
2020,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,,417873,,417873,19519433,2.1,2026-08-01T05:16:30.222Z
2020,0000319,국제사이버대학교,대학,사이버대학(대학),경기,사립,,,,,7862350,0,2026-08-01T05:16:30.222Z
2020,0000334,글로벌사이버대학교,대학,사이버대학(대학),충남,사립,,110000,,110000,6021932,1.8,2026-08-01T05:16:30.222Z
2020,0000320,대구사이버대학교,대학,사이버대학(대학),경북,사립,,,,,9522019,0,2026-08-01T05:16:30.222Z
2020,0000330,디지털서울문화예술대학교,대학,사이버대학(대학),서울,사립,,16000,,16000,12134739,0.1,2026-08-01T05:16:30.222Z
2020,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,,145000,,145000,6193861,2.3,2026-08-01T05:16:30.222Z
2020,0000332,사이버한국외국어대학교,대학,사이버대학(대학),서울,사립,,,,,16685522,0,2026-08-01T05:16:30.222Z
2020,0000322,서울디지털대학교,대학,사이버대학(대학),서울,사립,,100000,,100000,21799506,0.5,2026-08-01T05:16:30.222Z
2020,0000323,서울사이버대학교,대학,사이버대학(대학),서울,사립,5313,474600,,479913,36039890,1.3,2026-08-01T05:16:30.222Z
2020,0000325,세종사이버대학교,대학,사이버대학(대학),서울,사립,,10000,,10000,26336984,0,2026-08-01T05:16:30.222Z
2020,0000329,숭실사이버대학교,대학,사이버대학(대학),서울,사립,130000,74400,,204400,18220820,1.1,2026-08-01T05:16:30.222Z
2020,0000327,원광디지털대학교,대학,사이버대학(대학),전북,사립,,100000,,100000,15304080,0.7,2026-08-01T05:16:30.222Z
2020,0000326,한국열린사이버대학교,대학,사이버대학(대학),서울,사립,,21122,,21122,12753841,0.2,2026-08-01T05:16:30.222Z
2020,0000331,한양사이버대학교,대학,사이버대학(대학),서울,사립,3300,109938,,113238,45600526,0.2,2026-08-01T05:16:30.222Z
2020,0000333,화신사이버대학교,대학,사이버대학(대학),부산,사립,,10000,,10000,3548114,0.3,2026-08-01T05:16:30.222Z
2020,0000575,영진사이버대학교,전문대학,사이버대학(전문대학),대구,사립,,87000,,87000,9096670,1,2026-08-01T05:16:30.222Z
2020,0000576,한국복지사이버대학교,전문대학,사이버대학(전문대학),경북,사립,2298,90400,,92698,5110900,1.8,2026-08-01T05:16:30.222Z
2021,0002748,가야대학교(김해),대학,대학교,경남,사립,,130000,,130000,13875084,0.9,2026-08-01T05:16:30.222Z
2021,0000063,가천대학교,대학,대학교,경기,사립,6000,6000000,,6006000,174780399,3.4,2026-08-01T05:16:30.222Z
2021,0000072,가톨릭관동대학교,대학,대학교,강원,사립,,2410000,,2410000,53558853,4.5,2026-08-01T05:16:30.222Z
2021,0000215,가톨릭꽃동네대학교,대학,대학교,충북,사립,1201837,296403,,1498240,3363339,44.5,2026-08-01T05:16:30.222Z
2021,0000046,가톨릭대학교,대학,대학교,경기,사립,31762578,7163488,252000,39178066,83455502,46.9,2026-08-01T05:16:30.222Z
2021,0000050,감리교신학대학교,대학,대학교,서울,사립,3000,360000,,363000,8667114,4.2,2026-08-01T05:16:30.222Z
2021,0000051,강남대학교,대학,대학교,경기,사립,,250000,,250000,50948062,0.5,2026-08-01T05:16:30.222Z
2021,0000079,강서대학교,대학,대학교,서울,사립,,176000,,176000,11516435,1.5,2026-08-01T05:16:30.222Z
2021,0000052,건국대학교,대학,대학교,서울,사립,,5100000,,5100000,231870911,2.2,2026-08-01T05:16:30.222Z
2021,0000054,건양대학교,대학,대학교,충남,사립,,4568665,,4568665,49819865,9.2,2026-08-01T05:16:30.222Z
2021,0000056,경기대학교,대학,대학교,경기,사립,,6500,,6500,118445561,0,2026-08-01T05:16:30.222Z
2021,0000059,경남대학교,대학,대학교,경남,사립,,1135000,,1135000,71705268,1.6,2026-08-01T05:16:30.222Z
2021,0000060,경동대학교,대학,대학교,강원,사립,,1834382,,1834382,58026992,3.2,2026-08-01T05:16:30.222Z
2021,0000062,경성대학교,대학,대학교,부산,사립,,40000,,40000,80315657,0,2026-08-01T05:16:30.222Z
2021,0000244,경운대학교,대학,대학교,경북,사립,,257000,,257000,33302930,0.8,2026-08-01T05:16:30.222Z
2021,0000064,경일대학교,대학,대학교,경북,사립,13575,353072,,366647,47354127,0.8,2026-08-01T05:16:30.222Z
2021,0000065,신경주대학교,대학,대학교,경북,사립,,,,,5384468,0,2026-08-01T05:16:30.222Z
2021,0000066,경희대학교,대학,대학교,서울,사립,33400,12480412,,12513812,298100153,4.2,2026-08-01T05:16:30.222Z
2021,0000068,계명대학교,대학,대학교,대구,사립,,7827686,,7827686,161862040,4.8,2026-08-01T05:16:30.222Z
2021,0000069,고려대학교,대학,대학교,서울,사립,120000,15057760,,15177760,356169042,4.3,2026-08-01T05:16:30.222Z
2021,0000071,고신대학교,대학,대학교,부산,사립,,3347173,,3347173,29207272,11.5,2026-08-01T05:16:30.222Z
2021,0000073,광신대학교,대학,대학교,광주,사립,226000,370000,,596000,5570109,10.7,2026-08-01T05:16:30.222Z
