year,half,school_kind,estb,school_division,region,status,school_code_std,school_name,student_quota,recruitment_suspension,enrolled_total,enrolled_within,enrolled_outside,fill_rate,fill_rate_within,uploaded_at
2020,하반기,대학교,사립,,부산,기존,0000103,동서대학교,9720,0,9558,8715,843,98.3,89.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,부산,기존,0000103,동서대학교,9596,0,9727,8818,909,101.4,91.9,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,전남,기존,0000104,동신대학교,6272,0,5826,5236,590,92.9,83.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,전남,기존,0000104,동신대학교,6272,0,6138,5560,578,97.9,88.6,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,부산,기존,0000105,동아대학교,16380,0,17364,15839,1525,106,96.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,부산,기존,0000105,동아대학교,16380,0,18281,16616,1665,111.6,101.4,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경북,기존,0000106,동양대학교,4144,0,3547,3294,253,85.6,79.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경북,기존,0000106,동양대학교,4044,0,3777,3519,258,93.4,87,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,부산,기존,0000107,동의대학교,14520,0,14202,13032,1170,97.8,89.8,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,부산,기존,0000107,동의대학교,14520,0,14913,13674,1239,102.7,94.2,2026-08-07T09:07:29.509Z
2020,하반기,사이버대학(대학),사립,,서울,기존,0000330,디지털서울문화예술대학교,3680,0,3096,2419,677,84.1,65.7,2026-08-07T09:07:29.509Z
2021,상반기,사이버대학(대학),사립,,서울,기존,0000330,디지털서울문화예술대학교,3700,0,3375,2663,712,91.2,72,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000108,루터대학교,355,0,345,338,7,97.2,95.2,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000108,루터대학교,340,0,351,343,8,103.2,100.9,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000109,명지대학교,5682,0,5728,5225,503,100.8,92,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000109,명지대학교,5682,0,6026,5482,544,106.1,96.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000111,명지대학교_제2캠퍼스,5052,0,7088,4798,2290,140.3,95,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000111,명지대학교_제2캠퍼스,5052,0,7912,5277,2635,156.6,104.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,대전,기존,0000112,목원대학교,7499,0,7117,6678,439,94.9,89.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,대전,기존,0000112,목원대학교,7453,0,7267,6831,436,97.5,91.7,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,전남,기존,0000221,목포가톨릭대학교,490,0,495,464,31,101,94.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,전남,기존,0000221,목포가톨릭대학교,480,0,499,476,23,104,99.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,대전,기존,0000113,배재대학교,8220,0,7229,6769,460,87.9,82.3,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,대전,기존,0000113,배재대학교,8220,0,8086,7610,476,98.4,92.6,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,충남,기존,0000178,백석대학교,11160,0,11099,10103,996,99.5,90.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,충남,기존,0000178,백석대학교,11460,0,11882,10829,1053,103.7,94.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,부산,기존,0000114,부산가톨릭대학교,3664,0,3655,3286,369,99.8,89.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,부산,기존,0000114,부산가톨릭대학교,3664,0,3846,3452,394,105,94.2,2026-08-07T09:07:29.509Z
2020,하반기,교육대학,국립,,부산,기존,0000254,부산교육대학교,1424,0,1513,1398,115,106.3,98.2,2026-08-07T09:07:29.509Z
2021,상반기,교육대학,국립,,부산,기존,0000254,부산교육대학교,1424,0,1498,1386,112,105.2,97.3,2026-08-07T09:07:29.509Z
2020,하반기,대학교,국립,,부산,기존,0000014,부산대학교,17254,0,19024,17099,1925,110.3,99.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,국립,,부산,기존,0000014,부산대학교,17290,0,19880,17956,1924,115,103.9,2026-08-07T09:07:29.509Z
2020,하반기,사이버대학(대학),사립,,부산,기존,0000321,부산디지털대학교,2765,0,2278,2079,199,82.4,75.2,2026-08-07T09:07:29.509Z
2021,상반기,사이버대학(대학),사립,,부산,기존,0000321,부산디지털대학교,2780,0,2403,2217,186,86.4,79.7,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,부산,기존,0000115,부산외국어대학교,7326,0,7256,6432,824,99,87.8,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,부산,기존,0000115,부산외국어대학교,7289,0,7467,6652,815,102.4,91.3,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경남,기존,0000222,부산장신대학교,253,0,213,207,6,84.2,81.8,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경남,기존,0000222,부산장신대학교,215,0,193,188,5,89.8,87.4,2026-08-07T09:07:29.509Z
2020,하반기,사이버대학(대학),사립,,서울,기존,0000332,사이버한국외국어대학교,4626,0,6010,4404,1606,129.9,95.2,2026-08-07T09:07:29.509Z
2021,상반기,사이버대학(대학),사립,,서울,기존,0000332,사이버한국외국어대학교,4673,0,6915,5071,1844,148,108.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000116,삼육대학교,4680,0,5218,4633,585,111.5,99,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000116,삼육대학교,4644,0,5464,4832,632,117.7,104,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000117,상명대학교,5208,0,6005,4644,1361,115.3,89.2,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000117,상명대학교,5285,0,6536,5139,1397,123.7,97.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,충남,기존,0002959,상명대학교_제2캠퍼스,5220,0,5331,4774,557,102.1,91.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,충남,기존,0002959,상명대학교_제2캠퍼스,5282,0,5576,5016,560,105.6,95,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,강원,기존,0000119,상지대학교,7496,0,6354,6000,354,84.8,80,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,강원,기존,0000119,상지대학교,8044,0,6621,6188,433,82.3,76.9,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000120,서강대학교,6296,0,7674,5791,1883,121.9,92,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000120,서강대학교,6296,0,8172,6294,1878,129.8,100,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000121,서경대학교,5174,0,5808,4694,1114,112.3,90.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000121,서경대학교,5076,0,6500,5183,1317,128.1,102.1,2026-08-07T09:07:29.509Z
2020,하반기,대학교,국립,,서울,기존,0000036,서울과학기술대학교,8320,0,9929,8616,1313,119.3,103.6,2026-08-07T09:07:29.509Z
2021,상반기,대학교,국립,,서울,기존,0000036,서울과학기술대학교,8381,0,10206,8821,1385,121.8,105.2,2026-08-07T09:07:29.509Z
2020,하반기,교육대학,국립,,서울,기존,0000255,서울교육대학교,1420,0,1515,1351,164,106.7,95.1,2026-08-07T09:07:29.509Z
2021,상반기,교육대학,국립,,서울,기존,0000255,서울교육대학교,1420,0,1556,1393,163,109.6,98.1,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000098,서울기독대학교,557,0,466,455,11,83.7,81.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000098,서울기독대학교,544,0,461,448,13,84.7,82.4,2026-08-07T09:07:29.509Z
2020,하반기,대학교,국립대법인,,서울,기존,0000019,서울대학교,13122,0,15809,14278,1531,120.5,108.8,2026-08-07T09:07:29.509Z
2021,상반기,대학교,국립대법인,,서울,기존,0000019,서울대학교,13142,0,16045,14508,1537,122.1,110.4,2026-08-07T09:07:29.509Z
2020,하반기,사이버대학(대학),사립,,서울,기존,0000322,서울디지털대학교,10170,1200,9430,6155,3275,105.1,68.6,2026-08-07T09:07:29.509Z
2021,상반기,사이버대학(대학),사립,,서울,기존,0000322,서울디지털대학교,10230,1200,10952,6847,4105,121.3,75.8,2026-08-07T09:07:29.509Z
2020,하반기,사이버대학(대학),사립,,서울,기존,0000323,서울사이버대학교,10310,0,11971,7642,4329,116.1,74.1,2026-08-07T09:07:29.509Z
2021,상반기,사이버대학(대학),사립,,서울,기존,0000323,서울사이버대학교,10310,0,15372,9477,5895,149.1,91.9,2026-08-07T09:07:29.509Z
2020,하반기,대학교,공립,,서울,기존,0000040,서울시립대학교,6788,0,8646,7715,931,127.4,113.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,공립,,서울,기존,0000040,서울시립대학교,6866,0,9023,8085,938,131.4,117.8,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000125,서울신학대학교,2046,0,2032,1885,147,99.3,92.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000125,서울신학대학교,1963,0,2213,2047,166,112.7,104.3,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000126,서울여자대학교,6368,0,6560,5975,585,103,93.8,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000126,서울여자대학교,6408,0,7130,6506,624,111.3,101.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000127,서울장신대학교,461,0,453,430,23,98.3,93.3,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000127,서울장신대학교,452,0,389,366,23,86.1,81,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000205,서울한영대학교,720,0,631,581,50,87.6,80.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000205,서울한영대학교,720,0,685,630,55,95.1,87.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,충북,기존,0000128,서원대학교,6488,0,6143,5624,519,94.7,86.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,충북,기존,0000128,서원대학교,6488,0,6771,6240,531,104.4,96.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,충남,기존,0000129,선문대학교,8239,0,8751,7262,1489,106.2,88.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,충남,기존,0000129,선문대학교,8242,0,9257,7669,1588,112.3,93,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000131,성결대학교,4912,0,5107,4738,369,104,96.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000131,성결대학교,4912,0,5418,5042,376,110.3,102.6,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000132,성공회대학교,2008,0,1849,1738,111,92.1,86.6,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000132,성공회대학교,2008,0,2056,1945,111,102.4,96.9,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000133,성균관대학교,13504,0,17846,12921,4925,132.2,95.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000133,성균관대학교,13581,0,18882,14002,4880,139,103.1,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000136,성신여자대학교,8240,0,8496,7769,727,103.1,94.3,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000136,성신여자대학교,8452,0,9261,8500,761,109.6,100.6,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,충북,기존,0000137,세명대학교,7600,0,7154,6621,533,94.1,87.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,충북,기존,0000137,세명대학교,7640,0,7273,6708,565,95.2,87.8,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000138,세종대학교,9331,0,11165,9095,2070,119.7,97.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000138,세종대학교,9419,0,11854,9743,2111,125.9,103.4,2026-08-07T09:07:29.509Z
2020,하반기,사이버대학(대학),사립,,서울,기존,0000325,세종사이버대학교,6790,0,8392,6369,2023,123.6,93.8,2026-08-07T09:07:29.509Z
2021,상반기,사이버대학(대학),사립,,서울,기존,0000325,세종사이버대학교,6700,0,10087,7385,2702,150.6,110.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,전남,기존,0000092,세한대학교,3798,0,3420,3238,182,90,85.3,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,전남,기존,0000092,세한대학교,3610,0,3581,3394,187,99.2,94,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,광주,기존,0000243,송원대학교,3120,0,2796,2498,298,89.6,80.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,광주,기존,0000243,송원대학교,3030,0,3030,2690,340,100,88.8,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000139,수원가톨릭대학교,360,0,119,116,3,33.1,32.2,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000139,수원가톨릭대학교,360,0,128,124,4,35.6,34.4,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000140,수원대학교,8784,0,8486,7744,742,96.6,88.2,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000140,수원대학교,8718,0,8795,8046,749,100.9,92.3,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000141,숙명여자대학교,8848,0,9694,8540,1154,109.6,96.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000141,숙명여자대학교,8760,0,10172,8879,1293,116.1,101.4,2026-08-07T09:07:29.509Z
2020,하반기,각종학교(대학),사립,,충북,기존,0000317,순복음총회신학교,324,0,160,158,2,49.4,48.8,2026-08-07T09:07:29.509Z
2021,상반기,각종학교(대학),사립,,충북,기존,0000317,순복음총회신학교,308,0,171,170,1,55.5,55.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,충남,기존,0000142,순천향대학교,9626,0,10462,9175,1287,108.7,95.3,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,충남,기존,0000142,순천향대학교,9634,0,10610,9169,1441,110.1,95.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000143,숭실대학교,10730,0,13256,10309,2947,123.5,96.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000143,숭실대학교,10755,0,13792,10683,3109,128.2,99.3,2026-08-07T09:07:29.509Z
2020,하반기,사이버대학(대학),사립,,서울,기존,0000329,숭실사이버대학교,4950,0,6124,4346,1778,123.7,87.8,2026-08-07T09:07:29.509Z
2021,상반기,사이버대학(대학),사립,,서울,기존,0000329,숭실사이버대학교,4900,0,6988,4990,1998,142.6,101.8,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경북,기존,0000065,신경주대학교,3048,78,850,626,224,28.6,21.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경북,기존,0000065,신경주대학교,3048,156,750,551,199,25.9,19.1,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,부산,기존,0000144,신라대학교,8590,0,7868,7028,840,91.6,81.8,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,부산,기존,0000144,신라대학교,8631,0,8341,7498,843,96.6,86.9,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0002712,신한대학교,1318,0,1313,1131,182,99.6,85.8,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0002712,신한대학교,1321,0,1357,1195,162,102.7,90.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0002800,신한대학교_제2캠퍼스,4494,0,4763,4006,757,106,89.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0002800,신한대학교_제2캠퍼스,4491,0,5020,4299,721,111.8,95.7,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000145,아신대학교,744,0,575,557,18,77.3,74.9,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000145,아신대학교,718,0,549,529,20,76.5,73.7,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000146,아주대학교,7674,0,9029,7552,1477,117.7,98.4,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000146,아주대학교,7682,0,9692,8103,1589,126.2,105.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경기,기존,0000147,안양대학교,4036,0,4131,3854,277,102.4,95.5,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경기,기존,0000147,안양대학교,4036,0,4326,4042,284,107.2,100.1,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,인천,기존,0000148,안양대학교_제2캠퍼스,488,0,292,291,1,59.8,59.6,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,인천,기존,0000148,안양대학교_제2캠퍼스,523,0,254,254,0,48.6,48.6,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,강원,기존,0000150,연세대학교(미래)_분교,6050,0,6846,5766,1080,113.2,95.3,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,강원,기존,0000150,연세대학교(미래)_분교,5903,0,7096,5973,1123,120.2,101.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,서울,기존,0000149,연세대학교,14166,38,17825,13950,3875,126.2,98.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,서울,기존,0000149,연세대학교,14166,38,19016,14704,4312,134.6,104.1,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경북,기존,0000151,영남대학교,18680,0,19519,17555,1964,104.5,94,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경북,기존,0000151,영남대학교,18676,0,20550,18541,2009,110,99.3,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경북,기존,0000153,영남신학대학교,460,0,428,395,33,93,85.9,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경북,기존,0000153,영남신학대학교,460,0,457,424,33,99.3,92.2,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,경남,기존,0003193,영산대학교,2765,0,2527,2354,173,91.4,85.1,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,경남,기존,0003193,영산대학교,2655,0,2465,2268,197,92.8,85.4,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,부산,기존,0003194,영산대학교_제2캠퍼스,3235,0,3474,2965,509,107.4,91.7,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,부산,기존,0003194,영산대학교_제2캠퍼스,3345,0,3603,3061,542,107.7,91.5,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,전남,기존,0000155,영산선학대학교,200,0,30,28,2,15,14,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,전남,기존,0000155,영산선학대학교,200,0,34,32,2,17,16,2026-08-07T09:07:29.509Z
2020,하반기,대학교,사립,,전북,기존,0000228,예수대학교,516,0,539,497,42,104.5,96.3,2026-08-07T09:07:29.509Z
2021,상반기,대학교,사립,,전북,기존,0000228,예수대학교,506,0,544,510,34,107.5,100.8,2026-08-07T09:07:29.509Z
