year,cohort,school_rep_code,school_rep_name,region,estb,school_division,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2024,combined,0000072,동덕여자대학교,서울,사립,대학,1824,1791,1578,213,1947,1736,211,95.1,95.5,1,5,Y,2026-08-15T03:27:05.075Z
2024,combined,0000084,삼육대학교,서울,사립,대학,1369,1264,1156,108,1441,1327,114,97,97.6,1,4,Y,2026-08-15T03:27:05.075Z
2024,combined,0000085,상명대학교,서울,사립,대학,3145,2905,2608,297,3386,3034,352,96.4,98.3,2,6,Y,2026-08-15T03:27:05.075Z
2024,combined,0000087,서강대학교,서울,사립,대학,3436,1953,1611,342,3975,3248,727,94.3,105,1,12,Y,2026-08-15T03:27:05.075Z
2024,combined,0000088,서경대학교,서울,사립,대학,1507,1942,1309,633,2031,1488,543,98.7,94.9,1,6,Y,2026-08-15T03:27:05.075Z
2024,combined,0000069,서울기독대학교,서울,사립,대학,244,384,143,241,448,208,240,82.9,91.1,1,6,Y,2026-08-15T03:27:05.075Z
2024,combined,0000091,서울여자대학교,서울,사립,대학,1901,1841,1633,208,1945,1760,185,92.7,92.4,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000539,서울한영대학교,서울,사립,대학,262,221,183,38,363,240,123,90.6,119.8,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000096,성공회대학교,서울,사립,대학,731,564,503,61,656,610,46,83.3,82.7,1,7,Y,2026-08-15T03:27:05.075Z
2024,combined,0000097,성균관대학교,서울,사립,대학,7107,4409,3451,958,8895,7020,1875,98.7,110.2,1,17,Y,2026-08-15T03:27:05.075Z
2024,combined,0000098,성신여자대학교,서울,사립,대학,2582,2343,2064,279,2753,2382,371,92.1,96.1,1,6,Y,2026-08-15T03:27:05.075Z
2024,combined,0000100,세종대학교,서울,사립,대학,3741,3112,2502,610,5074,3499,1575,93.4,116.4,1,7,Y,2026-08-15T03:27:05.075Z
2024,combined,0000103,숙명여자대학교,서울,사립,대학,3525,2493,2170,323,3580,3193,387,90.6,93,1,10,Y,2026-08-15T03:27:05.075Z
2024,combined,0000105,숭실대학교,서울,사립,대학,3824,3399,2680,719,4951,3775,1176,98.6,108.9,1,8,Y,2026-08-15T03:27:05.075Z
2024,combined,0000110,연세대학교,서울,사립,대학,9859,6019,4918,1101,11896,9549,2347,96.7,108.4,2,20,Y,2026-08-15T03:27:05.075Z
2024,combined,0000121,이화여자대학교,서울,사립,대학,6136,3644,3206,438,6619,5742,877,93.4,100.5,1,15,Y,2026-08-15T03:27:05.075Z
2024,combined,0000125,장로회신학대학교,서울,사립,대학,723,173,150,23,717,702,15,97.1,96.1,1,6,Y,2026-08-15T03:27:05.075Z
2024,combined,0000129,중앙대학교,서울,사립,대학,6932,5334,4398,936,8168,6703,1465,96.4,103.5,2,19,Y,2026-08-15T03:27:05.075Z
2024,combined,0000133,총신대학교,서울,사립,대학,984,366,307,59,1098,987,111,100.3,105.3,1,9,Y,2026-08-15T03:27:05.075Z
2024,combined,0000134,추계예술대학교,서울,사립,대학,390,295,250,45,327,309,18,79.2,75.2,1,2,Y,2026-08-15T03:27:05.075Z
2024,combined,0000142,한국성서대학교,서울,사립,대학,304,257,223,34,332,309,23,101.6,98.2,1,5,Y,2026-08-15T03:27:05.075Z
2024,combined,0000143,한국외국어대학교,서울,사립,대학,4917,3958,3490,468,5177,4456,721,90.3,95.9,1,10,Y,2026-08-15T03:27:05.075Z
2024,combined,0000150,한성대학교,서울,사립,대학,1911,1717,1498,219,2170,1786,384,93.5,101.9,1,8,Y,2026-08-15T03:27:05.075Z
2024,combined,0000153,한양대학교,서울,사립,대학,8819,6248,4820,1428,10914,8466,2448,96,106.5,2,19,Y,2026-08-15T03:27:05.075Z
2024,combined,0000160,홍익대학교,서울,사립,대학,5409,4357,3759,598,6239,5330,909,98.4,103.7,2,13,Y,2026-08-15T03:27:05.075Z
2024,combined,0000066,대전가톨릭대학교,세종,사립,대학,70,40,40,0,15,15,0,21.4,21.4,1,1,Y,2026-08-15T03:27:05.075Z
2024,combined,0000117,울산대학교,울산,사립,대학,3600,2709,2515,194,3465,3213,252,92.9,94.9,1,5,Y,2026-08-15T03:27:05.075Z
2024,combined,0000123,인천가톨릭대학교,인천,사립,대학,265,184,165,19,210,199,11,75.1,73.9,2,2,Y,2026-08-15T03:27:05.075Z
2024,combined,0000124,인하대학교,인천,사립,대학,5058,3997,3447,550,5698,4979,719,98.4,101.6,1,10,Y,2026-08-15T03:27:05.075Z
2024,combined,0000054,광주가톨릭대학교,전남,사립,대학,70,45,40,5,32,32,0,45.7,42.7,1,1,Y,2026-08-15T03:27:05.075Z
2024,combined,0000074,동신대학교,전남,사립,대학,1704,1585,1440,145,1963,1539,424,91.3,107.3,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000166,목포가톨릭대학교,전남,사립,대학,120,126,120,6,110,104,6,86.7,87.3,1,0,Y,2026-08-15T03:27:05.075Z
2024,combined,0000064,세한대학교,전남,사립,대학,867,961,821,140,1175,753,422,86.5,116.2,1,1,Y,2026-08-15T03:27:05.075Z
2024,combined,0000114,영산선학대학교,전남,사립,대학,50,52,50,2,2,2,0,4,3.8,1,0,Y,2026-08-15T03:27:05.075Z
2024,combined,0000190,초당대학교,전남,사립,대학,767,758,719,39,696,631,65,82.1,86.1,1,2,Y,2026-08-15T03:27:05.075Z
2024,combined,0000173,예수대학교,전북,사립,대학,125,123,115,8,127,121,6,96.8,95.5,1,1,Y,2026-08-15T03:27:05.075Z
2024,combined,0000164,예원예술대학교,전북,사립,대학,316,421,234,187,652,310,342,97.2,128.9,2,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000116,우석대학교,전북,사립,대학,1756,1761,1508,253,2088,1724,364,98.1,103.9,1,4,Y,2026-08-15T03:27:05.075Z
2024,combined,0000118,원광대학교,전북,사립,대학,3574,3050,2891,159,3511,3339,172,93.4,94.1,1,6,Y,2026-08-15T03:27:05.075Z
2024,combined,0000126,전주대학교,전북,사립,대학,2883,2906,2531,375,2908,2685,223,92.5,88.7,1,7,Y,2026-08-15T03:27:05.075Z
2024,combined,0000155,한일장신대학교,전북,사립,대학,337,252,219,33,272,271,1,80.4,73.5,1,5,Y,2026-08-15T03:27:05.075Z
2024,combined,0000223,호원대학교,전북,사립,대학,1089,1528,1099,429,1373,1052,321,95.7,89.9,1,0,Y,2026-08-15T03:27:05.075Z
2024,combined,0000192,제주국제대학교,제주,사립,대학,510,505,370,135,211,132,79,25.9,32.7,1,4,Y,2026-08-15T03:27:05.075Z
2024,combined,0000038,건양대학교,충남,사립,대학,1915,1750,1642,108,1969,1844,125,95.7,96.8,2,7,Y,2026-08-15T03:27:05.075Z
2024,combined,0000169,금강대학교,충남,사립,대학,125,116,110,6,26,26,0,20.8,19.8,1,1,Y,2026-08-15T03:27:05.075Z
2024,combined,0000059,나사렛대학교,충남,사립,대학,1302,1349,1209,140,1386,1270,116,96.2,94.9,1,4,Y,2026-08-15T03:27:05.075Z
2024,combined,0000189,남서울대학교,충남,사립,대학,2367,2495,2187,308,2896,2319,577,98,108.3,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000131,백석대학교,충남,사립,대학,3602,3228,2794,434,4064,3576,488,99.2,100.6,1,8,Y,2026-08-15T03:27:05.075Z
2024,combined,0000094,선문대학교,충남,사립,대학,2346,2292,2057,235,2670,2243,427,95.4,103.3,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000104,순천향대학교,충남,사립,대학,2853,2879,2354,525,3166,2789,377,97.7,93.7,1,6,Y,2026-08-15T03:27:05.075Z
2024,combined,0000128,중부대학교,충남,사립,대학,2211,1998,1699,299,3141,2225,916,100,124.4,1,4,Y,2026-08-15T03:27:05.075Z
2024,combined,0000225,청운대학교,충남,사립,대학,1097,1308,1039,269,1624,1080,544,98.3,118.7,1,1,Y,2026-08-15T03:27:05.075Z
2024,combined,0000141,한국기술교육대학교,충남,사립,대학,1079,996,836,160,1278,1015,263,94.1,103.1,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000149,한서대학교,충남,사립,대학,1731,1665,1546,119,1785,1606,179,93.2,96.9,1,5,Y,2026-08-15T03:27:05.075Z
2024,combined,0000159,호서대학교,충남,사립,대학,3439,3198,2887,311,3941,3451,490,100.2,104.9,1,11,Y,2026-08-15T03:27:05.075Z
2024,combined,0000557,가톨릭꽃동네대학교,충북,사립,대학,148,119,110,9,151,147,4,98,95,1,2,Y,2026-08-15T03:27:05.075Z
2024,combined,0000058,극동대학교,충북,사립,대학,985,1023,904,119,916,791,125,79,81.8,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000093,서원대학교,충북,사립,대학,1709,2272,1623,649,2159,1698,461,99.3,91.5,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000099,세명대학교,충북,사립,대학,1679,1648,1555,93,1672,1499,173,89.1,94.1,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000113,유원대학교,충북,사립,대학,905,974,875,99,923,906,17,100.1,91.9,1,1,Y,2026-08-15T03:27:05.075Z
2024,combined,0000183,중원대학교,충북,사립,대학,906,847,774,73,844,805,39,92.7,89.7,1,3,Y,2026-08-15T03:27:05.075Z
2024,combined,0000132,청주대학교,충북,사립,대학,2901,2857,2646,211,3273,2822,451,97,104.9,1,5,Y,2026-08-15T03:27:05.075Z
2025,university,0000513,가톨릭관동대학교,강원,사립,대학,1815,1869,1696,173,1532,1403,129,82.7,82,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000041,경동대학교,강원,사립,대학,1555,1823,1562,261,1791,1561,230,99.9,98.2,4,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000086,상지대학교,강원,사립,대학,1666,1697,1531,166,1593,1526,67,99.7,93.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000147,한라대학교,강원,사립,대학,867,957,863,94,912,846,66,98,95.3,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000148,한림대학교,강원,사립,대학,1849,1961,1849,112,1956,1848,108,99.9,99.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000044,가천대학교,경기,사립,대학,4071,5541,4071,1470,5498,4071,1427,100,99.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000034,가톨릭대학교,경기,사립,대학,1797,2110,1798,312,2089,1798,291,100,99,3,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000036,강남대학교,경기,사립,대학,1491,1636,1491,145,1601,1491,110,100,97.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000039,경기대학교,경기,사립,대학,2946,3270,2948,322,3178,2932,246,99.5,97.2,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000060,단국대학교,경기,사립,대학,4666,5208,4628,580,5115,4608,507,99.6,98.2,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000068,대진대학교,경기,사립,대학,1737,2018,1739,279,1993,1737,256,99.9,98.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000078,루터대학교,경기,사립,대학,85,96,85,11,86,85,1,100,89.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000079,명지대학교,경기,사립,대학,2527,3139,2530,609,3040,2528,512,99.9,96.8,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000090,서울신학대학교,경기,사립,대학,477,550,477,73,512,477,35,100,93.1,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000092,서울장신대학교,경기,사립,대학,104,100,85,15,129,85,44,100,129,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000095,성결대학교,경기,사립,대학,1228,1311,1229,82,1311,1229,82,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000101,수원가톨릭대학교,경기,사립,대학,90,91,90,1,27,27,0,30,29.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000102,수원대학교,경기,사립,대학,2130,2308,2130,178,2247,2127,120,99.9,97.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000509,신한대학교,경기,사립,대학,1405,1612,1405,207,1584,1405,179,100,98.3,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000558,아신대학교,경기,사립,대학,130,139,130,9,50,50,0,38.5,36,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000108,아주대학교,경기,사립,대학,2083,2377,2074,303,2540,2073,467,100,106.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000109,안양대학교,경기,사립,대학,1126,1275,1129,146,1205,1133,72,100.4,94.5,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000115,용인대학교,경기,사립,대학,1262,1373,1262,111,1345,1261,84,99.9,98,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000130,중앙승가대학교,경기,사립,대학,120,125,120,5,17,12,5,10,13.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000139,차의과학대학교,경기,사립,대학,504,570,504,66,560,504,56,100,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000136,칼빈대학교,경기,사립,대학,90,368,90,278,361,90,271,100,98.1,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000138,평택대학교,경기,사립,대학,833,914,831,83,907,831,76,100,99.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000562,한국공학대학교,경기,사립,대학,1410,1861,1410,451,1817,1411,406,100.1,97.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000144,한국항공대학교,경기,사립,대학,827,922,812,110,924,814,110,100.2,100.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000151,한세대학교,경기,사립,대학,566,614,567,47,601,566,35,99.8,97.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000152,한신대학교,경기,사립,대학,1193,1256,1193,63,1256,1193,63,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000156,협성대학교,경기,사립,대학,1004,1092,1007,85,1079,1007,72,100,98.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000567,화성의과학대학교,경기,사립,대학,282,286,273,13,232,222,10,81.3,81.1,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000032,가야대학교,경남,사립,대학,405,432,409,23,414,389,25,95.1,95.8,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000040,경남대학교,경남,사립,대학,1960,2170,1960,210,2073,1888,185,96.3,95.5,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000167,부산장신대학교,경남,사립,대학,32,36,32,4,32,32,0,100,88.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000122,인제대학교,경남,사립,대학,1699,1814,1618,196,1747,1597,150,98.7,96.3,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000193,창신대학교,경남,사립,대학,345,461,345,116,461,345,116,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000188,경운대학교,경북,사립,대학,1184,1476,1184,292,1322,1183,139,99.9,89.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000045,경일대학교,경북,사립,대학,1521,1938,1521,417,1843,1521,322,100,95.1,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000185,김천대학교,경북,사립,대학,634,815,634,181,769,616,153,97.2,94.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000063,대구가톨릭대학교,경북,사립,대학,2508,2953,2508,445,2862,2506,356,99.9,96.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000061,대구대학교,경북,사립,대학,3850,4447,3822,625,4127,3814,313,99.8,92.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000062,대구예술대학교,경북,사립,대학,300,408,300,108,114,18,96,6,27.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000042,대구한의대학교,경북,사립,대학,1400,1953,1400,553,1893,1398,495,99.9,96.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000065,대신대학교,경북,사립,대학,150,697,150,547,697,150,547,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000076,동양대학교,경북,사립,대학,1010,1184,1010,174,1179,1010,169,100,99.6,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000586,신경주대학교,경북,사립,대학,890,886,790,96,661,639,22,80.9,74.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000111,영남대학교,경북,사립,대학,4661,5107,4646,461,5030,4645,385,100,98.5,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000112,영남신학대학교,경북,사립,대학,115,116,115,1,116,115,1,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000119,위덕대학교,경북,사립,대학,627,588,556,32,548,545,3,98,93.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000140,포항공과대학교,경북,사립,대학,320,370,320,50,361,316,45,98.8,97.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000146,한동대학교,경북,사립,대학,729,816,729,87,810,729,81,100,99.3,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000052,광신대학교,광주,사립,대학,105,133,105,28,128,105,23,100,96.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000176,광주대학교,광주,사립,대학,1363,1359,1275,84,1210,1155,55,90.6,89,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000055,광주여자대학교,광주,사립,대학,912,947,899,48,917,876,41,97.4,96.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000162,남부대학교,광주,사립,대학,617,667,621,46,640,616,24,99.2,96,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000187,송원대학교,광주,사립,대학,640,693,640,53,657,633,24,98.9,94.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000127,조선대학교,광주,사립,대학,4354,4760,4360,400,4643,4355,288,99.9,97.5,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000157,호남대학교,광주,사립,대학,1537,1626,1502,124,1526,1440,86,95.9,93.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000158,호남신학대학교,광주,사립,대학,119,120,119,1,120,119,1,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000048,계명대학교,대구,사립,대학,4663,5388,4665,723,5245,4665,580,100,97.3,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000067,대전대학교,대전,사립,대학,1782,2102,1789,313,2042,1788,254,99.9,97.1,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000182,대전신학대학교,대전,사립,대학,32,37,32,5,11,11,0,34.4,29.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000080,목원대학교,대전,사립,대학,1840,1961,1748,213,1954,1748,206,100,99.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000081,배재대학교,대전,사립,대학,1798,2043,1807,236,2006,1807,199,100,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000184,우송대학교,대전,사립,대학,1993,2385,1994,391,2270,1994,276,100,95.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000120,을지대학교,대전,사립,대학,1079,1156,1079,77,1141,1079,62,100,98.7,3,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000551,한국침례신학대학교,대전,사립,대학,204,207,182,25,183,182,1,100,88.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000145,한남대학교,대전,사립,대학,2715,2932,2716,216,2988,2716,272,100,101.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000043,경성대학교,부산,사립,대학,2765,3137,2768,369,3121,2761,360,99.7,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000050,고신대학교,부산,사립,대학,753,810,753,57,771,742,29,98.5,95.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000180,동명대학교,부산,사립,대학,1424,1690,1424,266,1594,1383,211,97.1,94.3,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000073,동서대학교,부산,사립,대학,2094,2363,2094,269,2318,2099,219,100.2,98.1,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000075,동아대학교,부산,사립,대학,4159,4706,4164,542,4577,4159,418,99.9,97.3,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000077,동의대학교,부산,사립,대학,3589,4087,3531,556,4014,3531,483,100,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000082,부산가톨릭대학교,부산,사립,대학,705,935,697,238,811,693,118,99.4,86.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000083,부산외국어대학교,부산,사립,대학,1470,1792,1471,321,1696,1472,224,100.1,94.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000106,신라대학교,부산,사립,대학,1640,2019,1640,379,1727,1539,188,93.8,85.5,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000181,영산대학교,부산,사립,대학,1294,1907,1294,613,1444,1291,153,99.8,75.7,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000035,감리교신학대학교,서울,사립,대학,192,181,154,27,160,154,6,100,88.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000565,강서대학교,서울,사립,대학,277,459,277,182,433,277,156,100,94.3,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000037,건국대학교,서울,사립,대학,4629,5574,4659,915,5531,4654,877,99.9,99.2,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000047,경희대학교,서울,사립,대학,4873,6008,4887,1121,5981,4866,1115,99.6,99.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000049,고려대학교,서울,사립,대학,5768,7032,5774,1258,6960,5730,1230,99.2,99,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000053,광운대학교,서울,사립,대학,1823,2186,1825,361,2177,1820,357,99.7,99.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000056,국민대학교,서울,사립,대학,2966,3495,2966,529,3484,2961,523,99.8,99.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000070,덕성여자대학교,서울,사립,대학,1215,1395,1215,180,1366,1215,151,100,97.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000071,동국대학교,서울,사립,대학,4661,5295,4653,642,5241,4649,592,99.9,99,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000072,동덕여자대학교,서울,사립,대학,1577,1790,1579,211,1732,1578,154,99.9,96.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000084,삼육대학교,서울,사립,대학,1157,1376,1157,219,1351,1157,194,100,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000085,상명대학교,서울,사립,대학,2647,3014,2648,366,2960,2650,310,100.1,98.2,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000087,서강대학교,서울,사립,대학,1602,2020,1616,404,1994,1600,394,99,98.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000088,서경대학교,서울,사립,대학,1309,1988,1309,679,1707,1309,398,100,85.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000069,서울기독대학교,서울,사립,대학,136,335,143,192,307,120,187,83.9,91.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000091,서울여자대학교,서울,사립,대학,1612,1962,1611,351,1936,1610,326,99.9,98.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000539,서울한영대학교,서울,사립,대학,180,409,182,227,384,181,203,99.5,93.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000096,성공회대학교,서울,사립,대학,502,555,502,53,538,504,34,100.4,96.9,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000097,성균관대학교,서울,사립,대학,3555,4631,3552,1079,4609,3529,1080,99.4,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000098,성신여자대학교,서울,사립,대학,2060,2367,2067,300,2350,2061,289,99.7,99.3,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000100,세종대학교,서울,사립,대학,2564,3274,2564,710,3254,2564,690,100,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000103,숙명여자대학교,서울,사립,대학,2160,2529,2160,369,2494,2159,335,100,98.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000105,숭실대학교,서울,사립,대학,2675,3274,2689,585,3263,2683,580,99.8,99.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000110,연세대학교,서울,사립,대학,4971,6075,4985,1090,6116,5037,1079,101,100.7,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000121,이화여자대학교,서울,사립,대학,3260,3841,3270,571,3818,3253,565,99.5,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000125,장로회신학대학교,서울,사립,대학,150,177,151,26,159,151,8,100,89.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000129,중앙대학교,서울,사립,대학,4378,5344,4379,965,5336,4378,958,100,99.9,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000133,총신대학교,서울,사립,대학,307,361,307,54,335,307,28,100,92.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000134,추계예술대학교,서울,사립,대학,250,295,250,45,269,250,19,100,91.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000142,한국성서대학교,서울,사립,대학,228,260,228,32,249,228,21,100,95.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000143,한국외국어대학교,서울,사립,대학,3475,4025,3477,548,4016,3475,541,99.9,99.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000150,한성대학교,서울,사립,대학,1498,1737,1498,239,1712,1498,214,100,98.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000153,한양대학교,서울,사립,대학,4925,6413,4929,1484,6282,4904,1378,99.5,98,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000160,홍익대학교,서울,사립,대학,3701,4355,3709,646,4321,3704,617,99.9,99.2,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000066,대전가톨릭대학교,세종,사립,대학,40,40,40,0,12,12,0,30,30,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000117,울산대학교,울산,사립,대학,2737,2782,2579,203,2714,2565,149,99.5,97.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000123,인천가톨릭대학교,인천,사립,대학,165,184,165,19,174,164,10,99.4,94.6,2,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000124,인하대학교,인천,사립,대학,3605,4171,3607,564,4161,3603,558,99.9,99.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000054,광주가톨릭대학교,전남,사립,대학,40,45,40,5,20,20,0,50,44.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000074,동신대학교,전남,사립,대학,1459,1625,1453,172,1489,1359,130,93.5,91.6,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000166,목포가톨릭대학교,전남,사립,대학,120,127,121,6,120,114,6,94.2,94.5,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000064,세한대학교,전남,사립,대학,817,890,820,70,794,764,30,93.2,89.2,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000114,영산선학대학교,전남,사립,대학,50,52,50,2,3,3,0,6,5.8,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000190,초당대학교,전남,사립,대학,717,762,717,45,516,502,14,70,67.7,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000173,예수대학교,전북,사립,대학,115,123,115,8,121,115,6,100,98.4,1,0,Y,2026-08-15T03:27:05.075Z
2025,university,0000164,예원예술대학교,전북,사립,대학,231,272,236,36,268,232,36,98.3,98.5,2,0,Y,2026-08-15T03:27:05.075Z
