year,cohort,school_rep_code,school_rep_name,region,estb,school_division,student_quota,recruitment_stop,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2020,university,0000513,가톨릭관동대학교,강원,사립,대학,8498,0,8107,7474,633,88,95.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000041,경동대학교,강원,사립,대학,7140,0,7814,6633,1181,92.9,109.4,4,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000086,상지대학교,강원,사립,대학,7496,0,6873,6505,368,86.8,91.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000147,한라대학교,강원,사립,대학,3573,0,3730,3522,208,98.6,104.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000148,한림대학교,강원,사립,대학,6996,0,7800,7157,643,102.3,111.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000044,가천대학교,경기,사립,대학,15374,0,18678,16318,2360,106.1,121.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000034,가톨릭대학교,경기,사립,대학,7086,0,8317,7477,840,105.5,117.4,3,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000036,강남대학교,경기,사립,대학,5986,0,6695,6054,641,101.1,111.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000039,경기대학교,경기,사립,대학,11759,0,13712,11827,1885,100.6,116.6,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000060,단국대학교,경기,사립,대학,18850,0,22864,20120,2744,106.7,121.3,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000068,대진대학교,경기,사립,대학,7252,0,7438,6834,604,94.2,102.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000078,루터대학교,경기,사립,대학,355,0,369,361,8,101.7,103.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000079,명지대학교,경기,사립,대학,10734,0,13306,10831,2475,100.9,124,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000090,서울신학대학교,경기,사립,대학,2046,0,2218,2066,152,101,108.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000092,서울장신대학교,경기,사립,대학,461,0,476,451,25,97.8,103.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000095,성결대학교,경기,사립,대학,4912,0,5418,5019,399,102.2,110.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000101,수원가톨릭대학교,경기,사립,대학,360,0,121,118,3,32.8,33.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000102,수원대학교,경기,사립,대학,8784,0,9033,8283,750,94.3,102.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000178,신경대학교,경기,사립,대학,1016,13,569,544,25,54.2,56.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000509,신한대학교,경기,사립,대학,5812,0,6338,5432,906,93.5,109.1,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000558,아신대학교,경기,사립,대학,744,0,617,601,16,80.8,82.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000108,아주대학교,경기,사립,대학,7674,0,9547,8115,1432,105.7,124.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000109,안양대학교,경기,사립,대학,4524,0,4810,4503,307,99.5,106.3,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000115,용인대학교,경기,사립,대학,5656,0,6240,5538,702,97.9,110.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000130,중앙승가대학교,경기,사립,대학,480,0,147,139,8,29,30.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000139,차의과학대학교,경기,사립,대학,2052,0,2281,2107,174,102.7,111.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000136,칼빈대학교,경기,사립,대학,368,0,578,320,258,87,157.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000138,평택대학교,경기,사립,대학,3420,0,3854,3277,577,95.8,112.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000191,한국산업기술대학교,경기,사립,대학,5520,0,6799,5537,1262,100.3,123.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000144,한국항공대학교,경기,사립,대학,3335,0,3963,3476,487,104.2,118.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000151,한세대학교,경기,사립,대학,2288,0,2624,2378,246,103.9,114.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000152,한신대학교,경기,사립,대학,4703,0,5267,4830,437,102.7,112,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000156,협성대학교,경기,사립,대학,4052,0,4152,3752,400,92.6,102.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000032,가야대학교,경남,사립,대학,2434,0,2176,1998,178,82.1,89.4,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000040,경남대학교,경남,사립,대학,11569,0,11147,10427,720,90.1,96.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000167,부산장신대학교,경남,사립,대학,253,0,221,215,6,85,87.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000181,영산대학교,경남,사립,대학,0,0,0,0,0,,,2,0,N,2026-08-15T09:17:42.571Z
2020,university,0000122,인제대학교,경남,사립,대학,9017,0,9154,8298,856,92,101.5,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000193,창신대학교,경남,사립,대학,2000,0,1896,1761,135,88.1,94.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000174,한국국제대학교,경남,사립,대학,2719,2,1613,1506,107,55.4,59.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000188,경운대학교,경북,사립,대학,4736,0,4338,4097,241,86.5,91.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000045,경일대학교,경북,사립,대학,6356,0,6922,6242,680,98.2,108.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000046,경주대학교,경북,사립,대학,3048,78,1013,725,288,24.4,34.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000185,김천대학교,경북,사립,대학,3344,1,2998,2653,345,79.4,89.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000063,대구가톨릭대학교,경북,사립,대학,11758,0,12433,11535,898,98.1,105.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000061,대구대학교,경북,사립,대학,16236,0,17071,15214,1857,93.7,105.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000062,대구예술대학교,경북,사립,대학,1753,0,948,934,14,53.3,54.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000042,대구한의대학교,경북,사립,대학,6288,0,6849,6267,582,99.7,108.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000065,대신대학교,경북,사립,대학,464,0,408,400,8,86.2,87.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000076,동양대학교,경북,사립,대학,4144,0,3995,3769,226,91,96.4,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000111,영남대학교,경북,사립,대학,18680,0,20457,18592,1865,99.5,109.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000112,영남신학대학교,경북,사립,대학,460,0,470,429,41,93.3,102.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000119,위덕대학교,경북,사립,대학,3255,0,2999,2852,147,87.6,92.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000140,포항공과대학교,경북,사립,대학,1280,0,1442,1398,44,109.2,112.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000146,한동대학교,경북,사립,대학,2916,0,3889,3462,427,118.7,133.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000052,광신대학교,광주,사립,대학,503,0,514,483,31,96,102.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000176,광주대학교,광주,사립,대학,6592,0,6963,6549,414,99.3,105.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000055,광주여자대학교,광주,사립,대학,3580,0,3735,3411,324,95.3,104.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000162,남부대학교,광주,사립,대학,2820,0,3053,2602,451,92.3,108.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000187,송원대학교,광주,사립,대학,3120,0,2980,2725,255,87.3,95.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000127,조선대학교,광주,사립,대학,18152,0,19469,17720,1749,97.6,107.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000157,호남대학교,광주,사립,대학,6248,0,7074,6157,917,98.5,113.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000158,호남신학대학교,광주,사립,대학,584,0,526,523,3,89.6,90.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000048,계명대학교,대구,사립,대학,18722,0,20692,18856,1836,100.7,110.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000067,대전대학교,대전,사립,대학,8572,0,8979,8319,660,97,104.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000182,대전신학대학교,대전,사립,대학,212,0,85,84,1,39.6,40.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000080,목원대학교,대전,사립,대학,7499,0,7594,7135,459,95.1,101.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000081,배재대학교,대전,사립,대학,8220,0,8398,7898,500,96.1,102.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000184,우송대학교,대전,사립,대학,8016,0,9746,7929,1817,98.9,121.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000120,을지대학교,대전,사립,대학,4286,0,4682,4289,393,100.1,109.2,3,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000551,한국침례신학대학교,대전,사립,대학,1440,0,1276,1234,42,85.7,88.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000145,한남대학교,대전,사립,대학,10733,0,11091,10300,791,96,103.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000043,경성대학교,부산,사립,대학,11225,0,12454,10883,1571,97,110.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000050,고신대학교,부산,사립,대학,3696,0,3920,3709,211,100.4,106.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000180,동명대학교,부산,사립,대학,7272,0,7835,6957,878,95.7,107.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000073,동서대학교,부산,사립,대학,9720,0,10367,9483,884,97.6,106.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000075,동아대학교,부산,사립,대학,16380,0,18342,16761,1581,102.3,112,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000077,동의대학교,부산,사립,대학,14520,0,14825,13629,1196,93.9,102.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000082,부산가톨릭대학교,부산,사립,대학,3664,0,3948,3607,341,98.4,107.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000083,부산외국어대학교,부산,사립,대학,7326,0,8088,7253,835,99,110.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000106,신라대학교,부산,사립,대학,8590,0,8921,8036,885,93.6,103.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000035,감리교신학대학교,서울,사립,대학,800,0,814,770,44,96.3,101.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000037,건국대학교,서울,사립,대학,18369,0,22761,19275,3486,104.9,123.9,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000047,경희대학교,서울,사립,대학,19686,0,25875,20749,5126,105.4,131.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000049,고려대학교,서울,사립,대학,20912,0,27209,22483,4726,107.5,130.1,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000053,광운대학교,서울,사립,대학,6770,0,8181,6704,1477,99,120.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000056,국민대학교,서울,사립,대학,11507,0,15109,12018,3091,104.4,131.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000070,덕성여자대학교,서울,사립,대학,4941,0,5506,5084,422,102.9,111.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000071,동국대학교,서울,사립,대학,17995,0,21614,18136,3478,100.8,120.1,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000072,동덕여자대학교,서울,사립,대학,6188,76,6938,6223,715,101.8,113.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000084,삼육대학교,서울,사립,대학,4680,0,5517,4915,602,105,117.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000085,상명대학교,서울,사립,대학,10428,0,12249,10251,1998,98.3,117.5,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000087,서강대학교,서울,사립,대학,6296,0,8275,6482,1793,103,131.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000088,서경대학교,서울,사립,대학,5174,0,6185,5103,1082,98.6,119.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000069,서울기독대학교,서울,사립,대학,557,0,501,489,12,87.8,89.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000091,서울여자대학교,서울,사립,대학,6368,0,7141,6525,616,102.5,112.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000539,서울한영대학교,서울,사립,대학,720,0,695,637,58,88.5,96.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000096,성공회대학교,서울,사립,대학,2008,0,2112,1990,122,99.1,105.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000097,성균관대학교,서울,사립,대학,13528,0,19305,14476,4829,107,142.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000098,성신여자대학교,서울,사립,대학,8240,0,8868,8115,753,98.5,107.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000100,세종대학교,서울,사립,대학,9331,0,11943,9886,2057,105.9,128,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000103,숙명여자대학교,서울,사립,대학,8848,0,10123,8927,1196,100.9,114.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000105,숭실대학교,서울,사립,대학,10730,0,13613,10675,2938,99.5,126.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000110,연세대학교,서울,사립,대학,20216,38,26256,21633,4623,107.2,130.1,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000121,이화여자대학교,서울,사립,대학,12764,0,15698,13587,2111,106.4,123,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000125,장로회신학대학교,서울,사립,대학,600,0,648,591,57,98.5,108,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000129,중앙대학교,서울,사립,대학,17964,0,23764,19086,4678,106.2,132.3,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000133,총신대학교,서울,사립,대학,1414,0,1693,1472,221,104.1,119.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000134,추계예술대학교,서울,사립,대학,1097,0,1111,1064,47,97,101.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000525,케이씨대학교,서울,사립,대학,1141,0,1351,1200,151,105.2,118.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000142,한국성서대학교,서울,사립,대학,909,0,1049,951,98,104.6,115.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000143,한국외국어대학교,서울,사립,대학,13508,0,17438,14622,2816,108.2,129.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000150,한성대학교,서울,사립,대학,5832,0,6567,5814,753,99.7,112.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000153,한양대학교,서울,사립,대학,18928,0,24885,19601,5284,103.6,131.5,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000160,홍익대학교,서울,사립,대학,14945,0,18001,15217,2784,101.8,120.4,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000066,대전가톨릭대학교,세종,사립,대학,160,0,44,44,0,27.5,27.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000117,울산대학교,울산,사립,대학,11048,0,12080,11001,1079,99.6,109.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000123,인천가톨릭대학교,인천,사립,대학,678,0,705,664,41,97.9,104,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000124,인하대학교,인천,사립,대학,13718,0,17507,14683,2824,107,127.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000054,광주가톨릭대학교,전남,사립,대학,160,0,89,89,0,55.6,55.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000074,동신대학교,전남,사립,대학,6272,0,6305,5649,656,90.1,100.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000166,목포가톨릭대학교,전남,사립,대학,490,0,509,480,29,98,103.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000064,세한대학교,전남,사립,대학,3798,0,3412,3230,182,85,89.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000114,영산선학대학교,전남,사립,대학,200,0,29,27,2,13.5,14.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000190,초당대학교,전남,사립,대학,3056,0,3220,2927,293,95.8,105.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000186,한려대학교,전남,사립,대학,1205,0,373,338,35,28,31,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000173,예수대학교,전북,사립,대학,516,0,551,509,42,98.6,106.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000164,예원예술대학교,전북,사립,대학,1242,0,1481,1015,466,81.7,119.2,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000116,우석대학교,전북,사립,대학,7080,0,7533,6776,757,95.7,106.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000118,원광대학교,전북,사립,대학,14796,0,15007,13854,1153,93.6,101.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000126,전주대학교,전북,사립,대학,10088,0,11126,9669,1457,95.8,110.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000155,한일장신대학교,전북,사립,대학,886,0,909,751,158,84.8,102.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000223,호원대학교,전북,사립,대학,4634,0,5436,4177,1259,90.1,117.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000192,제주국제대학교,제주,사립,대학,2469,0,928,900,28,36.5,37.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000038,건양대학교,충남,사립,대학,6890,0,7039,6535,504,94.8,102.2,2,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000169,금강대학교,충남,사립,대학,510,0,393,383,10,75.1,77.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000059,나사렛대학교,충남,사립,대학,4844,0,5146,4525,621,93.4,106.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000189,남서울대학교,충남,사립,대학,8812,0,9502,8551,951,97,107.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000131,백석대학교,충남,사립,대학,11160,0,11828,10779,1049,96.6,106,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000094,선문대학교,충남,사립,대학,8239,0,9252,7844,1408,95.2,112.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000104,순천향대학교,충남,사립,대학,9626,0,10755,9492,1263,98.6,111.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000128,중부대학교,충남,사립,대학,7780,0,8174,7358,816,94.6,105.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000225,청운대학교,충남,사립,대학,5186,0,6468,5070,1398,97.8,124.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000141,한국기술교육대학교,충남,사립,대학,3344,0,4241,3631,610,108.6,126.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000149,한서대학교,충남,사립,대학,6365,0,6934,6178,756,97.1,108.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000159,호서대학교,충남,사립,대학,11562,0,12620,11522,1098,99.7,109.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,432,0,457,432,25,100,105.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000058,극동대학교,충북,사립,대학,3740,0,3684,3475,209,92.9,98.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000093,서원대학교,충북,사립,대학,6488,0,6860,6296,564,97,105.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000099,세명대학교,충북,사립,대학,7600,0,7804,7248,556,95.4,102.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000113,유원대학교,충북,사립,대학,3865,0,3645,3446,199,89.2,94.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000183,중원대학교,충북,사립,대학,3948,0,4068,3760,308,95.2,103,1,0,Y,2026-08-15T09:17:42.571Z
2020,university,0000132,청주대학교,충북,사립,대학,10641,0,10980,10062,918,94.6,103.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,2675,0,2663,2169,494,81.1,99.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000378,강원관광대학교,강원,사립,전문대학,1119,0,1012,811,201,72.5,90.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000348,세경대학교,강원,사립,전문대학,966,0,1040,906,134,93.8,107.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000393,송곡대학교,강원,사립,전문대학,575,0,635,514,121,89.4,110.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000390,송호대학교,강원,사립,전문대학,885,1,946,755,191,85.4,107,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000542,한국골프대학교,강원,사립,전문대학,480,0,441,404,37,84.2,91.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000383,한림성심대학교,강원,사립,전문대학,2609,0,3012,2385,627,91.4,115.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,3456,14,4712,3233,1479,93.9,136.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000255,경민대학교,경기,사립,전문대학,3663,0,4432,3501,931,95.6,121,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000259,경복대학교,경기,사립,전문대학,5093,0,6455,5101,1354,100.2,126.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000264,계원예술대학교,경기,사립,전문대학,2514,0,3009,2615,394,104,119.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000379,국제대학교,경기,사립,전문대학,3806,0,3857,3607,250,94.8,101.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000277,김포대학교,경기,사립,전문대학,2997,0,3424,2697,727,90,114.2,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000278,농협대학교,경기,사립,전문대학,176,0,444,177,267,100.6,252.3,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000285,대림대학교,경기,사립,전문대학,5918,0,7325,5756,1569,97.3,123.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000294,동남보건대학교,경기,사립,전문대학,4128,0,4794,3954,840,95.8,116.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000287,동서울대학교,경기,사립,전문대학,5500,0,6045,5348,697,97.2,109.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,2469,0,3104,2423,681,98.1,125.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000302,동원대학교,경기,사립,전문대학,3356,0,3514,3046,468,90.8,104.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000305,두원공과대학교,경기,사립,전문대학,4813,0,4222,3885,337,80.7,87.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000316,부천대학교,경기,사립,전문대학,5319,0,7705,5233,2472,98.4,144.9,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000323,서울예술대학교,경기,사립,전문대학,1890,0,3101,1870,1231,98.9,164.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000392,서정대학교,경기,사립,전문대학,3208,0,5412,3051,2361,95.1,168.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000330,수원과학대학교,경기,사립,전문대학,5667,0,5981,5450,531,96.2,105.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000329,수원여자대학교,경기,사립,전문대학,4210,0,4367,3991,376,94.8,103.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000334,신구대학교,경기,사립,전문대학,6155,0,6749,5867,882,95.3,109.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000339,신안산대학교,경기,사립,전문대학,3885,0,4071,3645,426,93.8,104.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000340,안산대학교,경기,사립,전문대학,4072,0,4550,3921,629,96.3,111.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000343,여주대학교,경기,사립,전문대학,5245,216,5357,4471,886,88.9,106.5,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000341,연성대학교,경기,사립,전문대학,5710,0,6030,5350,680,93.7,105.6,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000350,오산대학교,경기,사립,전문대학,4590,0,5158,4450,708,96.9,112.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,3836,0,3902,3582,320,93.4,101.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,1797,0,1103,1081,22,60.2,61.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000355,유한대학교,경기,사립,전문대학,4540,0,4856,4409,447,97.1,107,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000358,장안대학교,경기,사립,전문대학,5514,0,5535,5075,460,92,100.4,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,3500,0,3842,3443,399,98.4,109.8,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000391,한국관광대학교,경기,사립,전문대학,1860,0,1973,1771,202,95.2,106.1,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000251,거제대학교,경남,사립,전문대학,1196,0,1181,968,213,80.9,98.7,1,0,Y,2026-08-15T09:17:42.571Z
2020,junior-college,0000395,김해대학교,경남,사립,전문대학,1326,0,1471,1237,234,93.3,110.9,1,0,Y,2026-08-15T09:17:42.571Z
